anchor,target,tl_pt_patch,transformations,score,true_positive
25,27,"[4014, 2041]","{'tx': 323, 'ty': 299, 'angle': 87.5184618219857, 'scale': 0.9759079312256908}",1.46385152055189,False
25,27,"[3771, 2548]","{'tx': 347, 'ty': 84, 'angle': 87.70906639847861, 'scale': 0.9680222457406004}",1.59948827286117,False
25,27,"[3547, 3012]","{'tx': 190, 'ty': 349, 'angle': 117.05844847397734, 'scale': 0.9591379041108952}",1.48671953780927,False
25,27,"[3300, 3540]","{'tx': 201, 'ty': 384, 'angle': 106.91712699398413, 'scale': 0.989261219470272}",1.55238209407244,False
25,27,"[2691, 3517]","{'tx': 319, 'ty': 355, 'angle': 277.1028063004411, 'scale': 1.0398459876399004}",1.44677960198484,False
25,27,"[2212, 3016]","{'tx': 268, 'ty': 399, 'angle': 89.75603396611638, 'scale': 1.006360619938893}",0.911532879179369,True
25,27,"[1991, 2724]","{'tx': 249, 'ty': 416, 'angle': 265.23183512795015, 'scale': 1.038290009771608}",1.29579107097851,False
25,27,"[1804, 2604]","{'tx': 322, 'ty': 344, 'angle': 90.3823951206155, 'scale': 1.0121664111043485}",1.20739912605826,True
25,27,"[1589, 2495]","{'tx': 249, 'ty': 405, 'angle': 103.73814283501011, 'scale': 0.9667988678095679}",1.21614678331907,False
25,27,"[1359, 2319]","{'tx': 362, 'ty': 281, 'angle': 89.24500050730224, 'scale': 1.0159591344501753}",1.24558637429771,True
25,27,"[1192, 2042]","{'tx': 403, 'ty': 255, 'angle': 89.16475073437964, 'scale': 1.0065767816726547}",1.4015792726911,True
25,27,"[436, 1464]","{'tx': 339, 'ty': 52, 'angle': 87.37231485315743, 'scale': 0.980826653379862}",1.31091117363676,False
25,27,"[439, 753]","{'tx': 465, 'ty': 155, 'angle': 174.35700787232201, 'scale': 0.9926779864822733}",1.41469027345437,False
25,27,"[959, 317]","{'tx': 353, 'ty': 56, 'angle': 19.558949043315987, 'scale': 0.9768350819257979}",1.61287838646329,False
25,27,"[1755, 637]","{'tx': 413, 'ty': 99, 'angle': 9.859189681998119, 'scale': 1.0145081554883062}",1.44264940085981,False
25,27,"[2212, 825]","{'tx': 315, 'ty': 369, 'angle': 94.15667511712, 'scale': 0.9796800368530612}",1.4523349009075,False
25,27,"[2535, 1048]","{'tx': 367, 'ty': 77, 'angle': 178.339344251451, 'scale': 1.0057081750975367}",1.3407243416519,False
25,27,"[2804, 1227]","{'tx': 378, 'ty': 76, 'angle': 4.1589593406570255, 'scale': 1.0181395554078359}",1.54728339396379,False
25,27,"[3120, 1382]","{'tx': 379, 'ty': 75, 'angle': 11.61949751510866, 'scale': 0.9896387907752797}",1.33951248243887,False
25,27,"[3615, 1586]","{'tx': 401, 'ty': 90, 'angle': 9.687866953041935, 'scale': 0.9745923628138692}",1.14454735629396,False
