anchor,target,tl_pt_patch,transformations,score,true_positive
008,009,"[3323, 2459]","{'tx': 580, 'ty': 374, 'angle': 7.76541364450067, 'scale': 0.986441288567935}",1.4701512477496077,False
008,009,"[3127, 2867]","{'tx': 164, 'ty': 317, 'angle': 179.95273060859256, 'scale': 0.9960434505809522}",1.629090592060117,False
008,009,"[3263, 3469]","{'tx': 565, 'ty': 408, 'angle': 24.496995527347906, 'scale': 0.9864491872244702}",1.5477053857704821,False
008,009,"[3057, 4088]","{'tx': 158, 'ty': 315, 'angle': 185.4533983443556, 'scale': 1.0191060599229214}",1.6263462976813763,False
008,009,"[2509, 4415]","{'tx': 59, 'ty': 394, 'angle': 77.23742948161929, 'scale': 1.0135044790245449}",1.6057631721890275,False
008,009,"[1874, 4331]","{'tx': 186, 'ty': 231, 'angle': 111.00401198850513, 'scale': 0.9985368407977223}",1.5662905052417968,False
008,009,"[1353, 4062]","{'tx': 584, 'ty': 251, 'angle': 172.1830063132055, 'scale': 0.9746150939989017}",1.5692115467258962,False
008,009,"[1061, 3579]","{'tx': 393, 'ty': 52, 'angle': 76.505725087657, 'scale': 1.0123441098362886}",1.6099155917747072,False
008,009,"[598, 3386]","{'tx': 393, 'ty': 63, 'angle': 83.65036868744897, 'scale': 1.0059080284978084}",1.5435458060276286,False
008,009,"[466, 2917]","{'tx': 381, 'ty': 73, 'angle': 83.87017774823718, 'scale': 0.951727878554817}",1.477681829161853,False
008,009,"[379, 2459]","{'tx': 172, 'ty': 281, 'angle': 358.5153589005745, 'scale': 0.9521560385217059}",1.5815936329161486,False
008,009,"[659, 2065]","{'tx': 180, 'ty': 255, 'angle': 353.4332552766996, 'scale': 0.9522912093951165}",1.5033574273840142,False
008,009,"[704, 1610]","{'tx': 538, 'ty': 469, 'angle': 268.64961538279, 'scale': 1.0410263763946839}",1.4867816066473463,False
008,009,"[1356, 1747]","{'tx': 393, 'ty': 360, 'angle': 176.55696061122748, 'scale': 0.9634205561211858}",1.6254958310573273,False
008,009,"[1588, 1577]","{'tx': 556, 'ty': 339, 'angle': 175.01192104632236, 'scale': 0.9909008141330962}",1.5888487031182845,False
008,009,"[1874, 429]","{'tx': 555, 'ty': 337, 'angle': 192.10953714768434, 'scale': 0.9772759057517298}",1.6295257639298522,False
008,009,"[2499, 534]","{'tx': 162, 'ty': 296, 'angle': 276.5400034066687, 'scale': 1.0343887929781732}",1.6723198080042452,False
008,009,"[2933, 1002]","{'tx': 554, 'ty': 339, 'angle': 176.80782675898308, 'scale': 1.022770903844064}",1.566388110539915,False
008,009,"[3327, 1404]","{'tx': 255, 'ty': 470, 'angle': 74.1191863400605, 'scale': 0.9886508247010839}",1.6173100752315421,False
008,009,"[3082, 2067]","{'tx': 441, 'ty': 85, 'angle': 274.56822693874506, 'scale': 0.9505173171885739}",1.6053977066430773,False
