anchor,target,tl_pt_patch,transformations,score,true_positive
13,14,"[3113, 2333]","{'tx': 440, 'ty': 72, 'angle': 272.79261628617724, 'scale': 0.9637886964175009}",1.344751866491,False
13,14,"[3084, 2720]","{'tx': 391, 'ty': 68, 'angle': 267.662273572857, 'scale': 0.9912204356799164}",1.32332787432621,False
13,14,"[3069, 3187]","{'tx': 286, 'ty': 71, 'angle': 89.78326927930833, 'scale': 1.022523561943446}",1.15557425853542,True
13,14,"[3247, 4197]","{'tx': 128, 'ty': 216, 'angle': 82.42760331441144, 'scale': 0.9879819336548262}",1.59479363313386,False
13,14,"[2469, 4107]","{'tx': 130, 'ty': 218, 'angle': 186.53572804348963, 'scale': 0.9502234994317587}",1.60545453276366,False
13,14,"[1893, 4120]","{'tx': 472, 'ty': 71, 'angle': 167.205802115101, 'scale': 0.9944285428456899}",1.39843825812712,False
13,14,"[1381, 3908]","{'tx': 141, 'ty': 103, 'angle': 6.873966610916115, 'scale': 1.0435851157770104}",1.57164773710566,False
13,14,"[834, 3790]","{'tx': 245, 'ty': 319, 'angle': 0.7648092794227148, 'scale': 1.0224226958448817}",1.54258368231905,False
13,14,"[487, 3354]","{'tx': 234, 'ty': 306, 'angle': 7.034942127649036, 'scale': 0.9668944413984305}",1.51382095991119,False
13,14,"[458, 2799]","{'tx': 217, 'ty': 320, 'angle': 263.4706025877998, 'scale': 0.9860150675420238}",1.32542483333888,False
13,14,"[998, 2333]","{'tx': 205, 'ty': 314, 'angle': 75.51204564380215, 'scale': 0.9542775618264935}",1.41636829280598,False
13,14,"[1166, 2097]","{'tx': 211, 'ty': 315, 'angle': 255.08759482073205, 'scale': 0.9849384910448986}",1.45768676491098,False
13,14,"[1303, 1905]","{'tx': 142, 'ty': 287, 'angle': 258.97144224147445, 'scale': 0.9972917327508923}",1.34560275645232,False
13,14,"[1493, 1783]","{'tx': 132, 'ty': 89, 'angle': 358.47906545490656, 'scale': 1.0187130372468496}",1.57403489242602,False
13,14,"[1728, 1824]","{'tx': 316, 'ty': 404, 'angle': 274.89950976675124, 'scale': 0.955258531446136}",1.57505630340865,False
13,14,"[1893, 1680]","{'tx': 71, 'ty': 192, 'angle': 76.72999383126016, 'scale': 0.9534338499328087}",1.47325503343787,False
13,14,"[2548, 315]","{'tx': 225, 'ty': 97, 'angle': 265.1233793209648, 'scale': 1.0431580811979413}",1.38065330060011,False
13,14,"[3003, 805]","{'tx': 230, 'ty': 86, 'angle': 262.012527308682, 'scale': 0.9914359276280432}",1.620304445625,False
13,14,"[3208, 1377]","{'tx': 525, 'ty': 96, 'angle': 93.94476905367313, 'scale': 0.9755518234908994}",1.33942654009381,False
13,14,"[3158, 1922]","{'tx': 486, 'ty': 79, 'angle': 269.9445549942613, 'scale': 0.991190557058621}",1.2423293554828,False
