anchor,target,tl_pt_patch,transformations,score,true_positive
003,004,"[4739, 1911]","{'tx': 368, 'ty': 217, 'angle': 353.3351577700609, 'scale': 0.9814682763370453}",1.3258820191064729,False
003,004,"[4522, 2553]","{'tx': 257, 'ty': 125, 'angle': 269.4552923517802, 'scale': 1.004075277272221}",1.2548214513229614,False
003,004,"[4326, 3205]","{'tx': 108, 'ty': 253, 'angle': 88.08684014546468, 'scale': 0.9866282093159445}",1.1139047016656125,False
003,004,"[3594, 3355]","{'tx': 111, 'ty': 97, 'angle': 105.4588574341464, 'scale': 0.9502900266974983}",1.08611937284277,False
003,004,"[3008, 3334]","{'tx': 115, 'ty': 88, 'angle': 97.48864013994984, 'scale': 1.002648366253214}",1.0570114942528737,False
003,004,"[2545, 3292]","{'tx': 110, 'ty': 149, 'angle': 92.20427766696693, 'scale': 0.9598009628808484}",1.0666272189349113,False
003,004,"[2118, 3228]","{'tx': 307, 'ty': 317, 'angle': 355.79276987485184, 'scale': 1.015988321923194}",1.2376820576386738,False
003,004,"[1674, 3110]","{'tx': 98, 'ty': 187, 'angle': 84.09358055346048, 'scale': 1.0176575858954613}",1.040330004957156,False
003,004,"[1106, 2957]","{'tx': 287, 'ty': 315, 'angle': 355.9494984591502, 'scale': 0.9658346846360276}",1.238664891593762,False
003,004,"[512, 2572]","{'tx': 93, 'ty': 219, 'angle': 4.554015419704337, 'scale': 1.026106068418468}",1.4057552448591815,False
003,004,"[1792, 1912]","{'tx': 333, 'ty': 320, 'angle': 355.9462124622601, 'scale': 1.0489690773320697}",1.058755160809076,False
003,004,"[559, 1266]","{'tx': 584, 'ty': 460, 'angle': 176.0471153962956, 'scale': 0.9747548946243417}",1.4563601951613028,False
003,004,"[658, 540]","{'tx': 101, 'ty': 144, 'angle': 297.3878127336786, 'scale': 1.0011165086337328}",1.4871214005442106,False
003,004,"[1485, 452]","{'tx': 115, 'ty': 162, 'angle': 272.48065938936645, 'scale': 0.9857103235333642}",1.496726962692048,False
003,004,"[2139, 660]","{'tx': 109, 'ty': 183, 'angle': 180.68192853988478, 'scale': 1.044814413937756}",1.3288650580875783,False
003,004,"[2545, 666]","{'tx': 81, 'ty': 278, 'angle': 284.7458359419279, 'scale': 0.98822761655459}",1.4908955491342426,False
003,004,"[2972, 599]","{'tx': 145, 'ty': 82, 'angle': 29.51846487050433, 'scale': 0.95026722592082}",1.4507472490409528,False
003,004,"[3462, 650]","{'tx': 503, 'ty': 483, 'angle': 174.7559493775571, 'scale': 0.9883953659433286}",1.5066226491731451,False
003,004,"[3893, 932]","{'tx': 384, 'ty': 198, 'angle': 181.8766734882867, 'scale': 1.0265596570147868}",1.282229830424868,False
003,004,"[4472, 1285]","{'tx': 460, 'ty': 263, 'angle': 3.87036457420635, 'scale': 0.9610041205040383}",1.2901411904845321,False
