anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
42,44,"[3840, 2272]","{'tx': 297, 'ty': 155, 'angle': 16.194237621405517, 'scale': 0.96919520544365}",1.56356643107018,False,0.855599997896884,0.00883901331212791
42,44,"[3824, 2787]","{'tx': 504, 'ty': 583, 'angle': 5.872370901009114, 'scale': 1.0383570920386616}",1.52886375804982,False,0.847829486435186,0.0120467739673862
42,44,"[3586, 3252]","{'tx': 467, 'ty': 652, 'angle': 357.5891561268512, 'scale': 0.9637637580335066}",1.59679939894131,False,0.878705594631764,0.020759272388335
42,44,"[3367, 3827]","{'tx': 321, 'ty': 89, 'angle': 180.92422276874228, 'scale': 1.0045507117550605}",1.47157983155139,False,0.846857100732003,0.0115959255848876
42,44,"[2783, 3950]","{'tx': 218, 'ty': 726, 'angle': 192.11046794537512, 'scale': 1.0012464379340098}",1.56246449778851,False,0.858189738498109,0.0203125948648436
42,44,"[2237, 3680]","{'tx': 296, 'ty': 127, 'angle': 88.25412947643147, 'scale': 0.9585413638560204}",1.5167981843768,False,0.865603249226976,0.0119528734801569
42,44,"[1873, 3393]","{'tx': 306, 'ty': 106, 'angle': 82.86624157671234, 'scale': 0.960264663093691}",1.32322018815154,False,0.748363387365615,0.00655416196341241
42,44,"[1611, 3135]","{'tx': 254, 'ty': 226, 'angle': 85.85288329695605, 'scale': 0.9535258782444008}",1.42760482043639,False,0.834011361505741,0.745960842217183
42,44,"[1377, 2897]","{'tx': 388, 'ty': 745, 'angle': 184.5811651056227, 'scale': 0.9998438560427789}",1.52291611246947,False,0.873807272964437,0.0149458298177361
42,44,"[1129, 2632]","{'tx': 131, 'ty': 630, 'angle': 172.67598442017967, 'scale': 0.97253517131043}",1.52146037588749,False,0.872835945442732,0.0293051663589617
42,44,"[779, 2272]","{'tx': 366, 'ty': 762, 'angle': 267.6022040018813, 'scale': 0.980411244885763}",1.42544638092299,False,0.792131667398866,0.00938418002701123
42,44,"[790, 1802]","{'tx': 234, 'ty': 740, 'angle': 266.1460177288263, 'scale': 0.9548016355548968}",1.11256181272068,False,0.592601616221191,0.0109160732903958
42,44,"[1096, 1443]","{'tx': 151, 'ty': 652, 'angle': 87.50014141496993, 'scale': 1.033221759874347}",1.46329988987206,True,0.82926979835788,0.757184477329067
42,44,"[1467, 1211]","{'tx': 141, 'ty': 643, 'angle': 269.89785105322164, 'scale': 1.0229348659711839}",1.4573737776089,False,0.827238704414238,0.0541334082553572
42,44,"[1767, 825]","{'tx': 215, 'ty': 726, 'angle': 269.49079094353067, 'scale': 0.9702071531508057}",1.25161026327781,False,0.800832376284164,0.0098621234796812
42,44,"[2237, 400]","{'tx': 370, 'ty': 746, 'angle': 96.49778660374311, 'scale': 1.0002499057068546}",1.33262261591066,False,0.755608762829293,0.00660076804434812
42,44,"[2725, 772]","{'tx': 483, 'ty': 618, 'angle': 90.34331561488135, 'scale': 1.0310850803869915}",1.25485146042403,False,0.767137303904904,0.0163166893919608
42,44,"[3147, 1021]","{'tx': 461, 'ty': 648, 'angle': 93.02321216450301, 'scale': 1.034947028269241}",1.57784657722668,False,0.881103834426953,0.0154838597760056
42,44,"[3823, 1120]","{'tx': 333, 'ty': 765, 'angle': 119.31261280493368, 'scale': 1.0048215731676744}",1.30939384144151,False,0.734427132484259,0.0103177799634511
42,44,"[3963, 1711]","{'tx': 311, 'ty': 120, 'angle': 14.992487345547993, 'scale': 0.9878826016238558}",1.27007798162499,False,0.777329135161029,0.0083612469576331
