anchor,target,tl_pt_patch,transformations,score,true_positive
17,18,"[3019, 2497]","{'tx': 154, 'ty': 235, 'angle': 219.62370718326483, 'scale': 1.0424622304187896}",1.39791359412925,False
17,18,"[3072, 2876]","{'tx': 105, 'ty': 337, 'angle': 231.68821932983033, 'scale': 0.9634162900506502}",1.57568859395412,False
17,18,"[3269, 3488]","{'tx': 143, 'ty': 267, 'angle': 221.53946536980501, 'scale': 0.9892605709083879}",1.20987444156885,False
17,18,"[3239, 4332]","{'tx': 426, 'ty': 314, 'angle': 288.43913950932193, 'scale': 1.0226117406641677}",1.32524176676176,False
17,18,"[2557, 4502]","{'tx': 416, 'ty': 314, 'angle': 107.37620127203512, 'scale': 0.9597751102365966}",1.24476822455222,False
17,18,"[1905, 4657]","{'tx': 419, 'ty': 396, 'angle': 90.22567019481588, 'scale': 0.9991801607640367}",1.4536785490238,True
17,18,"[1217, 4616]","{'tx': 423, 'ty': 301, 'angle': 87.16988836632305, 'scale': 0.9529994094068289}",1.00493240203172,True
17,18,"[508, 4420]","{'tx': 373, 'ty': 136, 'angle': 180.78791790109577, 'scale': 0.9846062110711714}",1.6239552199355,False
17,18,"[645, 3413]","{'tx': 439, 'ty': 254, 'angle': 191.6049697898218, 'scale': 0.9634297180631888}",1.55048361375057,False
17,18,"[688, 2892]","{'tx': 425, 'ty': 326, 'angle': 0.5887057713239368, 'scale': 0.9686297814308797}",1.34564999934403,False
17,18,"[518, 2497]","{'tx': 410, 'ty': 280, 'angle': 35.05558930791305, 'scale': 0.9876337478806054}",1.50843150795184,False
17,18,"[510, 2044]","{'tx': 430, 'ty': 267, 'angle': 0.8196446118679969, 'scale': 0.9970109294792247}",1.27746231895912,False
17,18,"[625, 1566]","{'tx': 449, 'ty': 234, 'angle': 182.8902619080345, 'scale': 0.9897558305584465}",1.19662526344564,False
17,18,"[757, 916]","{'tx': 446, 'ty': 234, 'angle': 187.68035304333097, 'scale': 0.9941405726988777}",1.40704586686985,False
17,18,"[1362, 826]","{'tx': 441, 'ty': 266, 'angle': 87.53253976799517, 'scale': 0.9829239574090642}",1.45831606285907,False
17,18,"[1905, 1028]","{'tx': 417, 'ty': 315, 'angle': 259.8463760950693, 'scale': 1.0243505713368308}",1.54143457023097,False
17,18,"[2309, 1255]","{'tx': 117, 'ty': 346, 'angle': 266.02289513732137, 'scale': 0.9979671682535317}",1.33832053830149,False
17,18,"[2844, 1205]","{'tx': 415, 'ty': 309, 'angle': 201.05307615551766, 'scale': 0.9547032925023653}",1.38408295539018,False
17,18,"[2920, 1760]","{'tx': 157, 'ty': 272, 'angle': 188.6025435278632, 'scale': 0.9512878692578784}",1.58346191326945,False
17,18,"[2922, 2167]","{'tx': 153, 'ty': 254, 'angle': 39.5249825831146, 'scale': 1.0404473391907572}",1.44754901347147,False
