anchor,target,tl_pt_patch,transformations,score,true_positive
18,25,"[3874, 1811]","{'tx': 462, 'ty': 289, 'angle': 22.44863580521955, 'scale': 0.9894224176958641}",1.57106174493888,False
18,25,"[3701, 2324]","{'tx': 331, 'ty': 121, 'angle': 358.6815834663265, 'scale': 0.9862420319398258}",1.24939814597521,False
18,25,"[3446, 2773]","{'tx': 244, 'ty': 196, 'angle': 188.32199671577752, 'scale': 0.9747073187468039}",1.29693697562896,False
18,25,"[3137, 3208]","{'tx': 367, 'ty': 492, 'angle': 270.310346991505, 'scale': 1.0033296223687962}",1.38613875543354,False
18,25,"[2442, 2798]","{'tx': 389, 'ty': 81, 'angle': 358.47187209470013, 'scale': 0.9521521223481839}",1.14426766891897,False
18,25,"[2122, 2588]","{'tx': 494, 'ty': 246, 'angle': 267.86371919088816, 'scale': 0.9728133540746677}",1.30369940845356,False
18,25,"[1902, 2486]","{'tx': 476, 'ty': 277, 'angle': 89.24561982658061, 'scale': 0.9733905828578392}",1.10561760353136,True
18,25,"[1691, 2404]","{'tx': 345, 'ty': 539, 'angle': 270.307957652693, 'scale': 1.0038200310984406}",1.20590435377307,False
18,25,"[1458, 2293]","{'tx': 504, 'ty': 221, 'angle': 269.65786817676485, 'scale': 1.0422530032979773}",1.18640508189473,False
18,25,"[1066, 2154]","{'tx': 391, 'ty': 431, 'angle': 276.991223952556, 'scale': 0.9504443636806744}",1.4908420575902,False
18,25,"[452, 1811]","{'tx': 347, 'ty': 500, 'angle': 201.4377466827245, 'scale': 1.0067533867955276}",1.56356062745859,False
18,25,"[495, 1282]","{'tx': 343, 'ty': 506, 'angle': 16.144360873952504, 'scale': 0.9704813620725052}",1.65463535018906,False
18,25,"[967, 972]","{'tx': 238, 'ty': 516, 'angle': 10.897731781125412, 'scale': 0.9849556925959837}",1.69503149420543,False
18,25,"[1167, 498]","{'tx': 371, 'ty': 56, 'angle': 37.76208277319591, 'scale': 1.00288217453187}",1.5827317623642,False
18,25,"[1688, 478]","{'tx': 262, 'ty': 561, 'angle': 200.7547300830152, 'scale': 0.968105104673926}",1.47286899489797,False
18,25,"[2121, 594]","{'tx': 344, 'ty': 500, 'angle': 291.1597978465485, 'scale': 0.9545173677866841}",1.40694199550885,False
18,25,"[2513, 606]","{'tx': 356, 'ty': 488, 'angle': 109.12930350887892, 'scale': 0.9783956625274872}",1.00897257756626,False
18,25,"[2950, 670]","{'tx': 200, 'ty': 552, 'angle': 112.25288088391278, 'scale': 1.0322894647753538}",1.61424899823372,False
18,25,"[3235, 1002]","{'tx': 478, 'ty': 64, 'angle': 356.5021283966227, 'scale': 0.9567452301567843}",1.49980148883375,False
18,25,"[3634, 1320]","{'tx': 157, 'ty': 304, 'angle': 105.77218031654877, 'scale': 0.9961275817299688}",1.48838867198828,False
