anchor,target,tl_pt_patch,transformations,score,true_positive
018,025,"[3874, 1811]","{'tx': 314, 'ty': 121, 'angle': 26.456261516072672, 'scale': 0.9810140656686578}",1.6208324574458606,False
018,025,"[3701, 2324]","{'tx': 325, 'ty': 119, 'angle': 178.82141145729318, 'scale': 0.9811478426262304}",1.35254116786407,False
018,025,"[3446, 2773]","{'tx': 318, 'ty': 133, 'angle': 178.91836713715688, 'scale': 0.9851647273665779}",1.3159003859646825,False
018,025,"[3137, 3208]","{'tx': 531, 'ty': 162, 'angle': 266.6856555862938, 'scale': 0.9848866912426912}",1.4620536878107675,False
018,025,"[2442, 2798]","{'tx': 338, 'ty': 532, 'angle': 259.5960005011541, 'scale': 1.0454639043285743}",1.0850588048907777,False
018,025,"[2122, 2588]","{'tx': 342, 'ty': 525, 'angle': 86.58637920175886, 'scale': 0.9966809568058715}",1.3843401938181497,False
018,025,"[1902, 2486]","{'tx': 481, 'ty': 274, 'angle': 269.1949498771843, 'scale': 1.0225826660779684}",1.1887602944302094,False
018,025,"[1691, 2404]","{'tx': 337, 'ty': 540, 'angle': 90.50192403127743, 'scale': 0.9959663440567268}",1.323122797506099,False
018,025,"[1458, 2293]","{'tx': 342, 'ty': 547, 'angle': 270.68503708545995, 'scale': 0.9958548774976305}",1.2756287899690477,False
018,025,"[1066, 2154]","{'tx': 537, 'ty': 145, 'angle': 270.00838986764484, 'scale': 1.041953955617412}",1.5579672534078104,False
018,025,"[452, 1811]","{'tx': 371, 'ty': 57, 'angle': 122.24757228423223, 'scale': 0.9927322365026674}",1.587694570008935,False
018,025,"[495, 1282]","{'tx': 324, 'ty': 560, 'angle': 197.52290547746506, 'scale': 0.9744019401148606}",1.6905659083588802,False
018,025,"[967, 972]","{'tx': 484, 'ty': 247, 'angle': 269.9583593948606, 'scale': 0.9701220971260879}",1.6846929905644537,False
018,025,"[1167, 498]","{'tx': 364, 'ty': 51, 'angle': 37.373064623582344, 'scale': 1.0101653597540783}",1.5823666722412444,False
018,025,"[1688, 478]","{'tx': 370, 'ty': 484, 'angle': 94.46613128484614, 'scale': 0.9558348048332197}",1.507754403399302,False
018,025,"[2121, 594]","{'tx': 358, 'ty': 481, 'angle': 111.85382393791025, 'scale': 0.9775946071135545}",1.420938884363376,False
018,025,"[2513, 606]","{'tx': 342, 'ty': 520, 'angle': 111.23208418345514, 'scale': 0.9728008259993343}",1.110260564124344,False
018,025,"[2950, 670]","{'tx': 198, 'ty': 551, 'angle': 112.64928033537875, 'scale': 1.046455375762235}",1.6329069529849396,False
018,025,"[3235, 1002]","{'tx': 482, 'ty': 66, 'angle': 355.7773757310215, 'scale': 1.018098141927629}",1.5903450880954066,False
018,025,"[3634, 1320]","{'tx': 126, 'ty': 324, 'angle': 280.02753405891406, 'scale': 1.0052163146290514}",1.5169893684990787,False
