anchor,target,tl_pt_patch,transformations,score,true_positive
3,4,"[4739, 1911]","{'tx': 358, 'ty': 213, 'angle': 245.54772834827656, 'scale': 1.0057144645558564}",148.867403314917,False
3,4,"[4522, 2553]","{'tx': 227, 'ty': 129, 'angle': 91.08656676264867, 'scale': 1.0034549405908}",106.323529411765,True
3,4,"[4326, 3205]","{'tx': 134, 'ty': 101, 'angle': 87.24364390378291, 'scale': 1.0103526905871225}",109.442060085837,True
3,4,"[3594, 3355]","{'tx': 154, 'ty': 84, 'angle': 199.8346643795915, 'scale': 0.9963687050802843}",135.360902255639,False
3,4,"[3008, 3334]","{'tx': 154, 'ty': 87, 'angle': 193.29289165253698, 'scale': 0.9674724786982506}",97.1428571428571,False
3,4,"[2545, 3292]","{'tx': 160, 'ty': 91, 'angle': 186.8915085513072, 'scale': 0.9653602711316644}",118.557114228457,False
3,4,"[2118, 3228]","{'tx': 122, 'ty': 137, 'angle': 89.70287373978573, 'scale': 1.000721145507243}",89.2878338278932,False
3,4,"[1674, 3110]","{'tx': 101, 'ty': 218, 'angle': 86.19424015643058, 'scale': 1.0341667585515455}",110.366492146597,False
3,4,"[1106, 2957]","{'tx': 123, 'ty': 223, 'angle': 266.59071108320336, 'scale': 0.9857248319878376}",141.399730820996,False
3,4,"[512, 2572]","{'tx': 333, 'ty': 206, 'angle': 127.28852824018716, 'scale': 1.0018636760688047}",134.521739130435,False
3,4,"[1792, 1912]","{'tx': 334, 'ty': 201, 'angle': 199.38875463335174, 'scale': 1.006282569449056}",148.807588075881,False
3,4,"[559, 1266]","{'tx': 331, 'ty': 220, 'angle': 114.62143240585354, 'scale': 0.9532520885352164}",146.282495667244,False
3,4,"[658, 540]","{'tx': 330, 'ty': 217, 'angle': 26.71836418301147, 'scale': 0.9827066591060046}",139.383886255924,False
3,4,"[1485, 452]","{'tx': 330, 'ty': 214, 'angle': 10.665449778136377, 'scale': 0.9817717435601024}",141.555118110236,False
3,4,"[2139, 660]","{'tx': 332, 'ty': 221, 'angle': 35.23105533630694, 'scale': 0.9844083350513598}",151.751946607342,False
3,4,"[2545, 666]","{'tx': 332, 'ty': 219, 'angle': 53.07444270016249, 'scale': 0.9585821322324856}",152.378048780488,False
3,4,"[2972, 599]","{'tx': 334, 'ty': 212, 'angle': 46.40908327713925, 'scale': 1.0262226515426536}",153.236111111111,False
3,4,"[3462, 650]","{'tx': 332, 'ty': 223, 'angle': 28.076100234119515, 'scale': 1.0271710859791012}",152.169042769857,False
3,4,"[3893, 932]","{'tx': 87, 'ty': 249, 'angle': 244.099364112882, 'scale': 0.964004128624183}",147.087988826816,False
3,4,"[4472, 1285]","{'tx': 81, 'ty': 217, 'angle': 233.0920516038123, 'scale': 1.0056129130218823}",133.54525862069,False
