anchor,target,tl_pt_patch,transformations,score,true_positive
8,9,"[3323, 2459]","{'tx': 555, 'ty': 249, 'angle': 312.5479457610512, 'scale': 0.9827263267991215}",118.616803278689,False
8,9,"[3127, 2867]","{'tx': 178, 'ty': 276, 'angle': 195.10688204512965, 'scale': 0.9547254135026156}",156.315,False
8,9,"[3263, 3469]","{'tx': 521, 'ty': 237, 'angle': 284.86854819599125, 'scale': 1.0047214500185873}",144.486356340289,False
8,9,"[3057, 4088]","{'tx': 170, 'ty': 271, 'angle': 203.27941243087938, 'scale': 0.9546063230037509}",158.852459016393,False
8,9,"[2509, 4415]","{'tx': 303, 'ty': 143, 'angle': 228.17336026795593, 'scale': 1.0097218356707616}",138.944881889764,False
8,9,"[1874, 4331]","{'tx': 546, 'ty': 234, 'angle': 201.48816136304055, 'scale': 1.0098335999880197}",139.228486646884,False
8,9,"[1353, 4062]","{'tx': 583, 'ty': 250, 'angle': 172.43642984414618, 'scale': 1.0086310290679488}",154.453681710214,False
8,9,"[1061, 3579]","{'tx': 260, 'ty': 466, 'angle': 88.8442868614194, 'scale': 1.0028754605829275}",126.15221987315,True
8,9,"[598, 3386]","{'tx': 279, 'ty': 160, 'angle': 338.0574137643279, 'scale': 0.9527802457937203}",139.664310954064,False
8,9,"[466, 2917]","{'tx': 567, 'ty': 238, 'angle': 149.48155484305377, 'scale': 1.0013676917744605}",142.591836734694,False
8,9,"[379, 2459]","{'tx': 166, 'ty': 288, 'angle': 355.2955311527602, 'scale': 0.9507686884650017}",159.876404494382,False
8,9,"[659, 2065]","{'tx': 176, 'ty': 254, 'angle': 349.55190020767253, 'scale': 0.9847155471114123}",140.400788436268,False
8,9,"[704, 1610]","{'tx': 537, 'ty': 233, 'angle': 89.05209256478047, 'scale': 0.982402022859192}",115.456026058632,False
8,9,"[1356, 1747]","{'tx': 192, 'ty': 276, 'angle': 115.0169909019471, 'scale': 0.9557817226386137}",153.269484808454,False
8,9,"[1588, 1577]","{'tx': 283, 'ty': 183, 'angle': 228.9313101566358, 'scale': 0.9526986362560677}",148.75,False
8,9,"[1874, 429]","{'tx': 182, 'ty': 262, 'angle': 15.092508805434507, 'scale': 0.9504754231373099}",117.944325481799,False
8,9,"[2499, 534]","{'tx': 168, 'ty': 276, 'angle': 284.14990764135035, 'scale': 1.0076952056635278}",126.351351351351,False
8,9,"[2933, 1002]","{'tx': 554, 'ty': 340, 'angle': 174.82462474824914, 'scale': 0.9619289497138253}",130.162412993039,False
8,9,"[3327, 1404]","{'tx': 256, 'ty': 471, 'angle': 74.34343594447871, 'scale': 0.9686707672362377}",131.851535836177,False
8,9,"[3082, 2067]","{'tx': 516, 'ty': 215, 'angle': 312.9216934149445, 'scale': 1.0009896806733791}",170.414634146341,False
