anchor,target,tl_pt_patch,transformations,score,true_positive
30,31,"[3198, 1372]","{'tx': 470, 'ty': 400, 'angle': 31.487015395662244, 'scale': 0.9752250600004009}",113.962962962963,False
30,31,"[3193, 1805]","{'tx': 467, 'ty': 456, 'angle': 10.034008459312865, 'scale': 0.9512222246724438}",80.9905660377359,False
30,31,"[3135, 2297]","{'tx': 473, 'ty': 443, 'angle': 269.67492034006983, 'scale': 1.0045383819070721}",89.3263473053892,False
30,31,"[2452, 2184]","{'tx': 483, 'ty': 391, 'angle': 269.90535048739656, 'scale': 0.9710265728262728}",138.755426917511,False
30,31,"[2134, 2210]","{'tx': 484, 'ty': 96, 'angle': 212.50030470372602, 'scale': 0.9633243305815533}",145.607613469985,False
30,31,"[1862, 2219]","{'tx': 473, 'ty': 392, 'angle': 94.72928854577222, 'scale': 0.9508954668410097}",156.578947368421,False
30,31,"[1567, 2281]","{'tx': 464, 'ty': 267, 'angle': 90.31809170366972, 'scale': 1.008609607258706}",12.7992277992278,True
30,31,"[1161, 2336]","{'tx': 481, 'ty': 419, 'angle': 267.0664574840282, 'scale': 0.9658891302241405}",130.972762645914,False
30,31,"[788, 2153]","{'tx': 457, 'ty': 243, 'angle': 227.12448069431727, 'scale': 0.9513631763802122}",104.883040935673,False
30,31,"[329, 1870]","{'tx': 494, 'ty': 144, 'angle': 267.38250623315764, 'scale': 1.0102369152382193}",86.2099644128114,False
30,31,"[710, 1372]","{'tx': 470, 'ty': 434, 'angle': 168.2328051253631, 'scale': 0.9562559662952319}",40.1902173913044,False
30,31,"[857, 1045]","{'tx': 464, 'ty': 454, 'angle': 167.57784215688008, 'scale': 0.9830757731271987}",36,False
30,31,"[995, 742]","{'tx': 464, 'ty': 458, 'angle': 166.33585439839217, 'scale': 0.9515562631042829}",53.55,False
30,31,"[1084, 302]","{'tx': 494, 'ty': 120, 'angle': 253.18886862392287, 'scale': 0.9510369483330786}",97.5263157894737,False
30,31,"[1714, 916]","{'tx': 455, 'ty': 245, 'angle': 32.32239321604166, 'scale': 1.0045088603793129}",109.042316258352,False
30,31,"[1862, 1056]","{'tx': 209, 'ty': 572, 'angle': 90.22823765205074, 'scale': 1.0064854933055405}",140.994525547445,False
30,31,"[1942, 1127]","{'tx': 451, 'ty': 442, 'angle': 232.28072057680924, 'scale': 0.962423804571917}",161.707317073171,False
30,31,"[2006, 1175]","{'tx': 448, 'ty': 432, 'angle': 228.35679655219153, 'scale': 0.9940562227729656}",157.893175074184,False
30,31,"[2683, 776]","{'tx': 488, 'ty': 108, 'angle': 174.26742802085488, 'scale': 0.9510414749606091}",148.61963190184,False
30,31,"[2959, 1015]","{'tx': 459, 'ty': 432, 'angle': 44.625300838667926, 'scale': 0.9763376834371502}",103.291139240506,False
