anchor,target,tl_pt_patch,transformations,score,true_positive
69,72,"[2852, 2550]","{'tx': 226, 'ty': 116, 'angle': 266.47646437266656, 'scale': 1.0168727657829706}",109.555555555556,False
69,72,"[3440, 3014]","{'tx': 185, 'ty': 192, 'angle': 86.56431749849426, 'scale': 0.9529953638683379}",132.99043062201,True
69,72,"[3365, 3533]","{'tx': 389, 'ty': 414, 'angle': 103.16031188518393, 'scale': 1.0043754161017204}",164.787735849057,False
69,72,"[3253, 4257]","{'tx': 195, 'ty': 456, 'angle': 191.23391620103695, 'scale': 0.9980713347384309}",110.919282511211,False
69,72,"[2675, 4587]","{'tx': 144, 'ty': 206, 'angle': 125.08788151066946, 'scale': 0.968086062761973}",112.259475218659,False
69,72,"[2013, 4439]","{'tx': 350, 'ty': 311, 'angle': 101.73327183163994, 'scale': 1.0061653425086865}",74.9226804123711,False
69,72,"[1497, 4139]","{'tx': 427, 'ty': 351, 'angle': 81.68414447590128, 'scale': 1.0114514339422136}",94.5365853658537,False
69,72,"[1080, 3834]","{'tx': 210, 'ty': 450, 'angle': 271.24603692163123, 'scale': 1.013282114984504}",60.5747126436782,False
69,72,"[1084, 3225]","{'tx': 196, 'ty': 457, 'angle': 10.449748084975838, 'scale': 1.004273414139386}",83.7198795180723,False
69,72,"[426, 3065]","{'tx': 199, 'ty': 439, 'angle': 118.65260448461156, 'scale': 0.968635730368342}",6.84563758389262,False
69,72,"[1562, 2550]","{'tx': 385, 'ty': 409, 'angle': 84.77488824891415, 'scale': 1.0090424083122824}",168.33984375,False
69,72,"[579, 2084]","{'tx': 221, 'ty': 409, 'angle': 37.06433729835108, 'scale': 0.9938125524098212}",56.2040816326531,False
69,72,"[631, 1546]","{'tx': 216, 'ty': 425, 'angle': 195.74727210569716, 'scale': 1.004121235780802}",85.6719367588933,False
69,72,"[814, 900]","{'tx': 352, 'ty': 344, 'angle': 100.98656912901168, 'scale': 0.965576496222842}",98.6102719033233,False
69,72,"[1436, 775]","{'tx': 175, 'ty': 213, 'angle': 245.29099411240338, 'scale': 0.9961417433975523}",151.378091872792,False
69,72,"[2013, 986]","{'tx': 96, 'ty': 329, 'angle': 253.99448547628353, 'scale': 1.010247416253977}",165.903614457831,False
69,72,"[2463, 1166]","{'tx': 375, 'ty': 285, 'angle': 106.17522953101884, 'scale': 1.0036043860635862}",159.880952380952,False
69,72,"[2735, 1556]","{'tx': 133, 'ty': 218, 'angle': 234.72958695660472, 'scale': 1.0014402315513153}",127.216035634744,False
69,72,"[2663, 2078]","{'tx': 415, 'ty': 421, 'angle': 30.60172519305768, 'scale': 0.9848862796031137}",129.694072657744,False
69,72,"[2628, 2350]","{'tx': 362, 'ty': 253, 'angle': 297.9745244761525, 'scale': 1.0237810605101838}",165.88502269289,False
