anchor,target,tl_pt_patch,transformations,score,true_positive
006,007,"[3048, 2422]","{'tx': 148, 'ty': 232, 'angle': 7.390820215337581, 'scale': 1.0108028031511718}",119.48113207547169,False
006,007,"[3173, 2875]","{'tx': 121, 'ty': 281, 'angle': 176.49393332060612, 'scale': 1.0420292094179904}",100.3125,False
006,007,"[3248, 3490]","{'tx': 185, 'ty': 371, 'angle': 124.3195284021898, 'scale': 1.0095190467294815}",138.91502276176024,False
006,007,"[3108, 4252]","{'tx': 141, 'ty': 313, 'angle': 176.4052739789894, 'scale': 1.0022037188402304}",151.79369250985545,False
006,007,"[2338, 4143]","{'tx': 123, 'ty': 262, 'angle': 147.3582880515685, 'scale': 1.0044803166446166}",154.98701298701297,False
006,007,"[1779, 4151]","{'tx': 287, 'ty': 324, 'angle': 177.5742758506914, 'scale': 1.0061172654589046}",152.6231527093596,False
006,007,"[1189, 4237]","{'tx': 109, 'ty': 230, 'angle': 66.75660156690245, 'scale': 0.9926751763251653}",116.11607142857143,False
006,007,"[663, 3959]","{'tx': 120, 'ty': 85, 'angle': 191.25193847117464, 'scale': 1.0137651653803073}",141.94060773480663,False
006,007,"[487, 3361]","{'tx': 154, 'ty': 96, 'angle': 350.7853178665033, 'scale': 1.0096216400400975}",150.21669341894062,False
006,007,"[494, 2840]","{'tx': 69, 'ty': 262, 'angle': 144.45386861572814, 'scale': 0.9883779447966076}",64.84913793103448,False
006,007,"[668, 2422]","{'tx': 218, 'ty': 395, 'angle': 97.37295621373197, 'scale': 0.969687748509571}",74.14893617021276,False
006,007,"[792, 2102]","{'tx': 248, 'ty': 331, 'angle': 237.60484380122597, 'scale': 0.9819615428699446}",60.14150943396226,False
006,007,"[902, 1785]","{'tx': 218, 'ty': 396, 'angle': 276.6526675496664, 'scale': 0.9590790383650749}",56.325301204819276,False
006,007,"[1103, 1493]","{'tx': 194, 'ty': 379, 'angle': 247.96077948782786, 'scale': 0.9775162327971741}",112.00934579439253,False
006,007,"[1404, 1268]","{'tx': 334, 'ty': 352, 'angle': 246.7370045905736, 'scale': 1.001834890425314}",106.57442748091603,False
006,007,"[1779, 741]","{'tx': 124, 'ty': 288, 'angle': 279.38231307035596, 'scale': 0.9738644742717484}",116.94630872483222,False
006,007,"[2408, 485]","{'tx': 134, 'ty': 213, 'angle': 80.12099705294112, 'scale': 1.0049692115231705}",151.1946902654867,False
006,007,"[2743, 1095]","{'tx': 154, 'ty': 350, 'angle': 136.36278474836905, 'scale': 1.0376682138695115}",127.73567467652495,False
006,007,"[2800, 1680]","{'tx': 148, 'ty': 233, 'angle': 5.085783500191685, 'scale': 1.012080365427187}",111.5625,False
006,007,"[2923, 2051]","{'tx': 129, 'ty': 276, 'angle': 3.786759852850548, 'scale': 0.988325856855063}",118.72005988023952,False
