anchor,target,tl_pt_patch,transformations,score,true_positive
17,18,"[3019, 2497]","{'tx': 113, 'ty': 321, 'angle': 231.76876339749757, 'scale': 1.004237602943606}",86.9825072886297,False
17,18,"[3072, 2876]","{'tx': 291, 'ty': 120, 'angle': 111.24996566457595, 'scale': 0.9702891928267656}",140.428321678322,False
17,18,"[3269, 3488]","{'tx': 172, 'ty': 199, 'angle': 222.86617419938162, 'scale': 1.0008660761963497}",60.8522727272727,False
17,18,"[3239, 4332]","{'tx': 329, 'ty': 245, 'angle': 117.70667556677455, 'scale': 0.9837528552298019}",118.851203501094,False
17,18,"[2557, 4502]","{'tx': 331, 'ty': 472, 'angle': 142.8774287477152, 'scale': 0.9669080259396872}",102.525773195876,False
17,18,"[1905, 4657]","{'tx': 340, 'ty': 444, 'angle': 87.82961875212061, 'scale': 1.0084944301803271}",134.583333333333,False
17,18,"[1217, 4616]","{'tx': 423, 'ty': 293, 'angle': 90.01648814780849, 'scale': 1.004158045438841}",79.0577507598784,True
17,18,"[508, 4420]","{'tx': 318, 'ty': 110, 'angle': 229.9579180162179, 'scale': 1.0103168635869972}",151.098971722365,False
17,18,"[645, 3413]","{'tx': 334, 'ty': 121, 'angle': 102.50878124107851, 'scale': 1.0027896805298422}",153.762945914845,False
17,18,"[688, 2892]","{'tx': 390, 'ty': 138, 'angle': 106.35035470282611, 'scale': 1.0040726827400064}",133.949416342412,False
17,18,"[518, 2497]","{'tx': 353, 'ty': 122, 'angle': 124.24941937175248, 'scale': 1.0210395153493443}",138.684210526316,False
17,18,"[510, 2044]","{'tx': 342, 'ty': 413, 'angle': 163.0409612270828, 'scale': 0.9864941136724074}",126.15221987315,False
17,18,"[625, 1566]","{'tx': 369, 'ty': 131, 'angle': 97.18227083569958, 'scale': 1.0059524492585266}",138.145631067961,False
17,18,"[757, 916]","{'tx': 318, 'ty': 471, 'angle': 27.62620872560381, 'scale': 1.009590534391693}",122.988826815642,False
17,18,"[1362, 826]","{'tx': 247, 'ty': 336, 'angle': 109.66851429061464, 'scale': 1.0015792164239392}",114.310344827586,False
17,18,"[1905, 1028]","{'tx': 250, 'ty': 326, 'angle': 131.6892706511747, 'scale': 0.9869413564241959}",102.206477732794,False
17,18,"[2309, 1255]","{'tx': 107, 'ty': 475, 'angle': 348.1159334630338, 'scale': 0.9629163501063825}",130.633270321361,False
17,18,"[2844, 1205]","{'tx': 299, 'ty': 137, 'angle': 155.9530337515573, 'scale': 0.9654015934576845}",109.555555555556,False
17,18,"[2920, 1760]","{'tx': 324, 'ty': 154, 'angle': 107.11051063608619, 'scale': 1.0066464404137272}",138.972835314092,False
17,18,"[2922, 2167]","{'tx': 155, 'ty': 256, 'angle': 39.49320463674604, 'scale': 1.0016918855908368}",127.5,False
