anchor,target,tl_pt_patch,transformations,score,true_positive
042,044,"[3840, 2272]","{'tx': 546, 'ty': 257, 'angle': 183.53896279692017, 'scale': 0.9940330541647622}",0.7720994475138121,False
042,044,"[3824, 2787]","{'tx': 540, 'ty': 500, 'angle': 346.7431259882145, 'scale': 0.9767468011023207}",0.7181146025878004,False
042,044,"[3586, 3252]","{'tx': 576, 'ty': 331, 'angle': 359.8490459234213, 'scale': 0.9929429848130058}",0.7297297297297297,False
042,044,"[3367, 3827]","{'tx': 298, 'ty': 131, 'angle': 180.07198519879682, 'scale': 0.9506047737768504}",0.7046632124352332,False
042,044,"[2783, 3950]","{'tx': 224, 'ty': 732, 'angle': 12.173174333711158, 'scale': 0.9589696405728978}",0.7536496350364963,False
042,044,"[2237, 3680]","{'tx': 514, 'ty': 580, 'angle': 269.18894939410296, 'scale': 1.0055480124703127}",0.7269807280513918,False
042,044,"[1873, 3393]","{'tx': 309, 'ty': 103, 'angle': 83.19524779337495, 'scale': 0.9560809941564621}",0.5918057663125948,False
042,044,"[1611, 3135]","{'tx': 258, 'ty': 220, 'angle': 86.2048021102416, 'scale': 0.9634327584420093}",0.6854190585533869,False
042,044,"[1377, 2897]","{'tx': 377, 'ty': 743, 'angle': 266.7337679497934, 'scale': 0.9980542830782383}",0.7542627883650953,False
042,044,"[1129, 2632]","{'tx': 456, 'ty': 202, 'angle': 163.4397344490481, 'scale': 0.9590925379543472}",0.6585760517799353,False
042,044,"[779, 2272]","{'tx': 348, 'ty': 778, 'angle': 266.35931469991016, 'scale': 0.9683815161588182}",0.6727748691099477,False
042,044,"[790, 1802]","{'tx': 136, 'ty': 639, 'angle': 267.9389287399781, 'scale': 1.0155622118236156}",0.5222222222222221,False
042,044,"[1096, 1443]","{'tx': 178, 'ty': 697, 'angle': 268.06918327925604, 'scale': 0.9516105343912232}",0.619718309859155,False
042,044,"[1467, 1211]","{'tx': 125, 'ty': 632, 'angle': 89.95554621004595, 'scale': 1.0026466947415884}",0.7256461232604374,False
042,044,"[1767, 825]","{'tx': 233, 'ty': 739, 'angle': 268.8538864797616, 'scale': 1.003935365411001}",0.5692307692307692,False
042,044,"[2237, 400]","{'tx': 372, 'ty': 748, 'angle': 96.44068263900306, 'scale': 0.9524730199416495}",0.6180645161290322,False
042,044,"[2725, 772]","{'tx': 483, 'ty': 619, 'angle': 90.50259315663229, 'scale': 1.0277765838991577}",0.580722891566265,False
042,044,"[3147, 1021]","{'tx': 454, 'ty': 664, 'angle': 90.40996382533292, 'scale': 1.0470764881196548}",0.7455391776570985,False
042,044,"[3823, 1120]","{'tx': 540, 'ty': 523, 'angle': 91.46334058480399, 'scale': 0.9985322006597267}",0.5677154582763337,False
042,044,"[3963, 1711]","{'tx': 291, 'ty': 115, 'angle': 196.0044626206032, 'scale': 0.9927302030108361}",0.5510887772194305,False
