anchor,target,tl_pt_patch,transformations,score,true_positive
003,004,"[4739, 1911]","{'tx': 407, 'ty': 438, 'angle': 177.80491561036087, 'scale': 1.0081834354302222}",-0.34877819890823497,False
003,004,"[4522, 2553]","{'tx': 257, 'ty': 125, 'angle': 269.9889778480128, 'scale': 1.0146618790872184}",-0.4605924244249993,False
003,004,"[4326, 3205]","{'tx': 169, 'ty': 94, 'angle': 270.79422004273164, 'scale': 1.0201376326720026}",-0.4952823519943384,False
003,004,"[3594, 3355]","{'tx': 142, 'ty': 82, 'angle': 198.1302123727842, 'scale': 0.9767852855940635}",-0.3969065034485387,False
003,004,"[3008, 3334]","{'tx': 154, 'ty': 87, 'angle': 193.39891143591106, 'scale': 0.9698219668604627}",-0.4762469997516721,False
003,004,"[2545, 3292]","{'tx': 160, 'ty': 91, 'angle': 187.11331541965137, 'scale': 0.9721755169979301}",-0.47400156632881174,False
003,004,"[2118, 3228]","{'tx': 151, 'ty': 89, 'angle': 180.85374299165247, 'scale': 1.021082878068281}",-0.5310918685243415,False
003,004,"[1674, 3110]","{'tx': 438, 'ty': 250, 'angle': 215.36591915898796, 'scale': 1.045773821601237}",-0.4743260165908093,False
003,004,"[1106, 2957]","{'tx': 238, 'ty': 110, 'angle': 198.29871452981808, 'scale': 0.9788847394815442}",-0.3780111594119216,False
003,004,"[512, 2572]","{'tx': 127, 'ty': 79, 'angle': 101.53152406213096, 'scale': 0.980078776549112}",-0.41417154473978435,False
003,004,"[1792, 1912]","{'tx': 126, 'ty': 116, 'angle': 88.33780362047249, 'scale': 1.0021032497578284}",-0.33040241963082867,False
003,004,"[559, 1266]","{'tx': 525, 'ty': 345, 'angle': 154.26453362431025, 'scale': 0.9978516137532639}",-0.2759160715411277,False
003,004,"[658, 540]","{'tx': 65, 'ty': 345, 'angle': 221.16858332454103, 'scale': 0.9534541948792925}",-0.30965939109145235,False
003,004,"[1485, 452]","{'tx': 84, 'ty': 231, 'angle': 273.5009015723691, 'scale': 0.9843609998291172}",-0.4221535960578198,False
003,004,"[2139, 660]","{'tx': 169, 'ty': 95, 'angle': 1.570960456545166, 'scale': 1.0244065079614657}",-0.27753303174385435,False
003,004,"[2545, 666]","{'tx': 546, 'ty': 397, 'angle': 83.77558057708094, 'scale': 0.9606342894959835}",-0.2513814132461058,False
003,004,"[2972, 599]","{'tx': 86, 'ty': 216, 'angle': 294.1093603901161, 'scale': 0.9721150831627124}",-0.3378189839997287,False
003,004,"[3462, 650]","{'tx': 133, 'ty': 69, 'angle': 326.2092016104458, 'scale': 0.9889010373294391}",-0.2316721499130809,False
003,004,"[3893, 932]","{'tx': 408, 'ty': 217, 'angle': 1.880078609152478, 'scale': 0.9500819860814524}",-0.43016468928975327,False
003,004,"[4472, 1285]","{'tx': 107, 'ty': 390, 'angle': 174.97948377214985, 'scale': 0.9649983931467973}",-0.3967900091290185,False
