anchor,target,tl_pt_patch,transformations,score,true_positive
036,037,"[2333, 2134]","{'tx': 131, 'ty': 185, 'angle': 340.0327649313122, 'scale': 1.0237721517105949}",0.7,False
036,037,"[2257, 2296]","{'tx': 137, 'ty': 197, 'angle': 347.24503514359975, 'scale': 0.9584681225509896}",0.5831775700934579,False
036,037,"[2183, 2443]","{'tx': 134, 'ty': 184, 'angle': 166.99098606282365, 'scale': 0.9545610280527718}",0.6176470588235294,False
036,037,"[2091, 2593]","{'tx': 136, 'ty': 187, 'angle': 347.4018437647254, 'scale': 1.0003018002804087}",0.7165021156558533,False
036,037,"[1986, 2838]","{'tx': 130, 'ty': 217, 'angle': 173.13101440038676, 'scale': 0.9690081680253236}",0.5903614457831325,False
036,037,"[1757, 3365]","{'tx': 427, 'ty': 376, 'angle': 164.96738235420207, 'scale': 0.98486007405239}",0.7022332506203475,False
036,037,"[1204, 3835]","{'tx': 206, 'ty': 54, 'angle': 12.968636895969068, 'scale': 1.0073956669459294}",0.7219430485762144,False
036,037,"[921, 3285]","{'tx': 363, 'ty': 457, 'angle': 304.6977959630916, 'scale': 1.0097643580851892}",0.7271010387157696,False
036,037,"[671, 2923]","{'tx': 211, 'ty': 59, 'angle': 348.4018889222199, 'scale': 0.9732342931389412}",0.6742424242424243,False
036,037,"[547, 2527]","{'tx': 409, 'ty': 464, 'angle': 280.2076439715447, 'scale': 0.9768220449310173}",0.543859649122807,False
036,037,"[455, 2133]","{'tx': 133, 'ty': 168, 'angle': 29.9142278077681, 'scale': 0.9560308754821788}",0.598326359832636,False
036,037,"[356, 1678]","{'tx': 164, 'ty': 444, 'angle': 277.18485560427285, 'scale': 0.9863766984471712}",0.7453333333333334,False
036,037,"[451, 1184]","{'tx': 104, 'ty': 431, 'angle': 268.83289441424836, 'scale': 1.0187733857950376}",0.5786618444846293,False
036,037,"[672, 639]","{'tx': 445, 'ty': 106, 'angle': 87.79827819317154, 'scale': 1.0235717251247227}",0.6987788331071914,False
036,037,"[1207, 439]","{'tx': 90, 'ty': 412, 'angle': 0.910918717656546, 'scale': 0.9501159534242033}",0.749665327978581,False
036,037,"[1757, 434]","{'tx': 261, 'ty': 475, 'angle': 178.9105221031355, 'scale': 0.9931189745748293}",0.7306763285024155,False
036,037,"[2248, 622]","{'tx': 167, 'ty': 114, 'angle': 267.2831388607623, 'scale': 0.9616780565902364}",0.7023060796645701,False
036,037,"[2705, 830]","{'tx': 163, 'ty': 83, 'angle': 259.34669694955045, 'scale': 1.0061843022999617}",0.71256038647343,False
036,037,"[3074, 1177]","{'tx': 188, 'ty': 73, 'angle': 268.8471445783037, 'scale': 1.0342100803632075}",0.6420454545454546,False
036,037,"[2642, 1846]","{'tx': 124, 'ty': 178, 'angle': 145.79456914140675, 'scale': 1.0074492655195202}",0.5415162454873645,False
