anchor,target,tl_pt_patch,transformations,score,true_positive
59,61,"[3971, 2560]","{'tx': 171, 'ty': 410, 'angle': 96.38541026302038, 'scale': 0.9773942561751806}",0.573002754820937,False
59,61,"[4575, 3256]","{'tx': 354, 'ty': 580, 'angle': 77.55708189526433, 'scale': 0.968688656310072}",0.700525394045534,False
59,61,"[4168, 3821]","{'tx': 323, 'ty': 259, 'angle': 179.01179942702092, 'scale': 1.0154724467919154}",0.422145328719723,False
59,61,"[3779, 4415]","{'tx': 539, 'ty': 224, 'angle': 7.285513332916401, 'scale': 1.0325112563031515}",0.446909667194929,False
59,61,"[3099, 4616]","{'tx': 415, 'ty': 464, 'angle': 103.03417376507042, 'scale': 0.9611581172544225}",0.766791044776119,False
59,61,"[2431, 4337]","{'tx': 550, 'ty': 225, 'angle': 284.641381333173, 'scale': 0.9746844605546201}",0.694267515923567,False
59,61,"[1934, 4091]","{'tx': 388, 'ty': 158, 'angle': 90.22472371114566, 'scale': 0.9620571468359128}",0.47008547008547,False
59,61,"[1510, 3828]","{'tx': 386, 'ty': 161, 'angle': 88.84925007512982, 'scale': 0.965248294530746}",0.309278350515464,False
59,61,"[1064, 3553]","{'tx': 388, 'ty': 159, 'angle': 88.68251006280492, 'scale': 0.9579184051984596}",0.42716049382716,False
59,61,"[428, 3211]","{'tx': 392, 'ty': 162, 'angle': 273.8215066646192, 'scale': 0.9973497784165362}",0.528344671201814,False
59,61,"[668, 2560]","{'tx': 429, 'ty': 460, 'angle': 14.337650233078062, 'scale': 0.9802766723461067}",0.366834170854271,False
59,61,"[861, 2050]","{'tx': 415, 'ty': 481, 'angle': 195.01506940766748, 'scale': 0.9620623441263669}",0.641891891891892,False
59,61,"[849, 1410]","{'tx': 426, 'ty': 450, 'angle': 201.96647270092828, 'scale': 1.0427787831208704}",0.463829787234043,False
59,61,"[1021, 619]","{'tx': 427, 'ty': 453, 'angle': 13.068598710646954, 'scale': 0.9535177892338849}",0.637931034482759,False
59,61,"[1823, 687]","{'tx': 365, 'ty': 212, 'angle': 91.84879476461603, 'scale': 0.9509536299910724}",0.291989664082687,False
59,61,"[2431, 1052]","{'tx': 367, 'ty': 206, 'angle': 89.56157339424871, 'scale': 1.012999045580536}",0.286063569682152,True
59,61,"[2834, 1321]","{'tx': 306, 'ty': 301, 'angle': 90.27321914992628, 'scale': 0.9748198526451766}",0.383720930232558,True
59,61,"[3124, 1608]","{'tx': 272, 'ty': 336, 'angle': 89.27494075257042, 'scale': 0.9763451450096895}",0.425959780621572,True
59,61,"[3347, 1895]","{'tx': 222, 'ty': 373, 'angle': 91.30141878092515, 'scale': 0.9734198078906382}",0.368110236220472,True
59,61,"[3593, 2183]","{'tx': 259, 'ty': 335, 'angle': 272.45500832371124, 'scale': 0.9761399363170994}",0.515105740181269,False
