anchor,target,tl_pt_patch,transformations,score,true_positive
59,61,"[3971, 2560]","{'tx': 309, 'ty': 279, 'angle': 264.28462664162936, 'scale': 0.9687685966753864}",-0.573167196618835,False
59,61,"[4575, 3256]","{'tx': 267, 'ty': 543, 'angle': 67.10878157925444, 'scale': 0.9890661965586836}",-0.423496851915393,False
59,61,"[4168, 3821]","{'tx': 547, 'ty': 225, 'angle': 2.2863226618718633, 'scale': 0.9746165975112637}",-0.678298945336356,False
59,61,"[3779, 4415]","{'tx': 576, 'ty': 177, 'angle': 5.323366845896696, 'scale': 1.021442419351471}",-0.703895845923831,False
59,61,"[3099, 4616]","{'tx': 442, 'ty': 460, 'angle': 283.0545839608784, 'scale': 1.0046648901131767}",-0.415501162143371,False
59,61,"[2431, 4337]","{'tx': 549, 'ty': 227, 'angle': 284.1964423649999, 'scale': 0.9616679281147396}",-0.436538791275707,False
59,61,"[1934, 4091]","{'tx': 387, 'ty': 161, 'angle': 90.14105908246313, 'scale': 0.9574268609871732}",-0.672358390176001,False
59,61,"[1510, 3828]","{'tx': 384, 'ty': 166, 'angle': 88.51816100337254, 'scale': 0.9534341990723723}",-0.815470595195713,False
59,61,"[1064, 3553]","{'tx': 382, 'ty': 168, 'angle': 88.306603444338, 'scale': 0.9581233605037432}",-0.700880454934517,False
59,61,"[428, 3211]","{'tx': 392, 'ty': 161, 'angle': 273.5737503602292, 'scale': 1.0000552781958736}",-0.612741922746145,False
59,61,"[668, 2560]","{'tx': 429, 'ty': 459, 'angle': 194.60469012093185, 'scale': 0.9783007244779903}",-0.771565266206441,False
59,61,"[861, 2050]","{'tx': 426, 'ty': 458, 'angle': 194.56508474843207, 'scale': 1.027754434609656}",-0.52192204236779,False
59,61,"[849, 1410]","{'tx': 421, 'ty': 457, 'angle': 201.97394514626154, 'scale': 1.0333586206818532}",-0.687617302939886,False
59,61,"[1021, 619]","{'tx': 441, 'ty': 457, 'angle': 193.25817211005915, 'scale': 0.9816216405787326}",-0.529822450506596,False
59,61,"[1823, 687]","{'tx': 403, 'ty': 130, 'angle': 271.43245596286556, 'scale': 1.006645914992224}",-0.811474260368997,False
59,61,"[2431, 1052]","{'tx': 429, 'ty': 92, 'angle': 268.3441633104899, 'scale': 0.9578924350455952}",-0.768153372337709,False
59,61,"[2834, 1321]","{'tx': 306, 'ty': 299, 'angle': 90.49638169683824, 'scale': 1.0050868729718774}",-0.777379260583304,False
59,61,"[3124, 1608]","{'tx': 259, 'ty': 346, 'angle': 91.59880314428848, 'scale': 0.9747031894511772}",-0.739604668726429,True
59,61,"[3347, 1895]","{'tx': 203, 'ty': 387, 'angle': 90.40608067768578, 'scale': 1.0089224976919158}",-0.775510128389887,False
59,61,"[3593, 2183]","{'tx': 180, 'ty': 403, 'angle': 91.307813602087, 'scale': 1.041768398383049}",-0.684901938950654,False
