anchor,target,tl_pt_patch,transformations,score,true_positive
18,25,"[3874, 1811]","{'tx': 229, 'ty': 185, 'angle': 216.77500760572212, 'scale': 1.0415031992867914}",0.678,False
18,25,"[3701, 2324]","{'tx': 327, 'ty': 116, 'angle': 178.96615672701117, 'scale': 0.9730249149276519}",0.624649859943978,False
18,25,"[3446, 2773]","{'tx': 318, 'ty': 133, 'angle': 178.32234754581583, 'scale': 0.969749213243347}",0.612382234185733,False
18,25,"[3137, 3208]","{'tx': 364, 'ty': 499, 'angle': 270.0698902957747, 'scale': 1.0081522400816052}",0.644359464627151,False
18,25,"[2442, 2798]","{'tx': 390, 'ty': 81, 'angle': 358.00355963546417, 'scale': 0.9808562889639141}",0.473684210526316,False
18,25,"[2122, 2588]","{'tx': 392, 'ty': 81, 'angle': 10.624730976275066, 'scale': 0.9888689201968898}",0.679626749611198,False
18,25,"[1902, 2486]","{'tx': 475, 'ty': 280, 'angle': 89.55213356539781, 'scale': 0.9695215523219695}",0.555963302752294,True
18,25,"[1691, 2404]","{'tx': 479, 'ty': 289, 'angle': 269.1905131151362, 'scale': 0.9700098171620345}",0.598086124401914,False
18,25,"[1458, 2293]","{'tx': 342, 'ty': 541, 'angle': 270.5100477176159, 'scale': 1.0492205638705019}",0.5948406676783,False
18,25,"[1066, 2154]","{'tx': 537, 'ty': 144, 'angle': 269.94797275741087, 'scale': 1.0379667046705432}",0.697650663942799,False
18,25,"[452, 1811]","{'tx': 532, 'ty': 128, 'angle': 192.7334334260715, 'scale': 0.986193062157315}",0.79547359597653,False
18,25,"[495, 1282]","{'tx': 352, 'ty': 56, 'angle': 11.810616186048847, 'scale': 0.9693656035863667}",0.831908831908832,False
18,25,"[967, 972]","{'tx': 539, 'ty': 136, 'angle': 179.1525943937508, 'scale': 0.9939832528854488}",0.767441860465116,False
18,25,"[1167, 498]","{'tx': 338, 'ty': 518, 'angle': 114.43664114838406, 'scale': 0.9728905873304019}",0.783382789317507,False
18,25,"[1688, 478]","{'tx': 370, 'ty': 484, 'angle': 95.68823933345743, 'scale': 0.9536953772916414}",0.692650334075724,False
18,25,"[2121, 594]","{'tx': 355, 'ty': 490, 'angle': 109.96786808413587, 'scale': 0.9681348276265935}",0.694672131147541,False
18,25,"[2513, 606]","{'tx': 343, 'ty': 519, 'angle': 111.30285210713393, 'scale': 0.963871255740332}",0.481296758104738,False
18,25,"[2950, 670]","{'tx': 358, 'ty': 54, 'angle': 31.957648008231935, 'scale': 1.0450970220982025}",0.744257274119449,False
18,25,"[3235, 1002]","{'tx': 516, 'ty': 210, 'angle': 90.7504111867174, 'scale': 0.9655132100233822}",0.740776699029126,False
18,25,"[3634, 1320]","{'tx': 335, 'ty': 110, 'angle': 82.81431051005812, 'scale': 0.9814294829295596}",0.682981090100111,False
