anchor,target,tl_pt_patch,transformations,score,true_positive
002,003,"[2468, 2041]","{'tx': 230, 'ty': 34, 'angle': 183.20939948749222, 'scale': 1.0413047102505706}",127.1682156133829,False
002,003,"[2424, 2344]","{'tx': 72, 'ty': 381, 'angle': 183.32151429198245, 'scale': 0.9886408126425615}",127.08846093164517,False
002,003,"[2439, 2728]","{'tx': 64, 'ty': 462, 'angle': 181.10847170782532, 'scale': 0.9708249061397715}",121.71681096681097,False
002,003,"[2445, 3350]","{'tx': 69, 'ty': 398, 'angle': 184.1811087575915, 'scale': 1.0153822507255372}",116.72535211267606,False
002,003,"[2003, 3610]","{'tx': 62, 'ty': 555, 'angle': 89.56167368489628, 'scale': 0.9536392042915952}",133.3763683960019,False
002,003,"[1494, 3618]","{'tx': 70, 'ty': 391, 'angle': 89.18787059100053, 'scale': 1.0238818935475056}",110.26390439293453,False
002,003,"[1021, 3497]","{'tx': 102, 'ty': 606, 'angle': 178.02851215182488, 'scale': 0.9928099535302817}",142.24002248454187,False
002,003,"[471, 3450]","{'tx': 82, 'ty': 611, 'angle': 78.87340750584976, 'scale': 0.9963118194542181}",138.82316216638054,False
002,003,"[746, 2585]","{'tx': 319, 'ty': 701, 'angle': 109.2081282985394, 'scale': 0.9885045839475988}",164.84443746071653,False
002,003,"[812, 2263]","{'tx': 83, 'ty': 245, 'angle': 36.83055395597364, 'scale': 0.9537307157566189}",144.25616843767597,False
002,003,"[744, 2042]","{'tx': 119, 'ty': 109, 'angle': 28.179926625705424, 'scale': 0.99154002983164}",164.10625379477838,False
002,003,"[700, 1784]","{'tx': 413, 'ty': 555, 'angle': 179.02272805209685, 'scale': 0.9548078768661168}",165.5359573502722,False
002,003,"[870, 1588]","{'tx': 410, 'ty': 554, 'angle': 177.826180912139, 'scale': 0.9680008959591097}",156.79272151898732,False
002,003,"[1031, 1405]","{'tx': 506, 'ty': 462, 'angle': 251.4858932496447, 'scale': 0.9655392199277052}",146.4839861751152,False
002,003,"[1105, 843]","{'tx': 63, 'ty': 481, 'angle': 359.62189496368177, 'scale': 0.9606083647779463}",119.54153610377526,False
002,003,"[1494, 501]","{'tx': 454, 'ty': 495, 'angle': 90.79826056734338, 'scale': 0.9854818060652089}",156.94871016048825,False
002,003,"[1920, 730]","{'tx': 110, 'ty': 103, 'angle': 271.61617758128466, 'scale': 0.9557277501969543}",132.06254619364375,False
002,003,"[2403, 791]","{'tx': 61, 'ty': 432, 'angle': 288.8951198587962, 'scale': 0.9888454147287895}",174.39360745446197,False
002,003,"[2610, 1230]","{'tx': 477, 'ty': 428, 'angle': 10.750838757405118, 'scale': 0.9504968378507977}",155.4390122369519,False
002,003,"[2546, 1700]","{'tx': 328, 'ty': 93, 'angle': 268.4105103448025, 'scale': 0.9865038656543011}",133.73815156076822,False
