anchor,target,tl_pt_patch,transformations,score,true_positive
25,27,"[4014, 2041]","{'tx': 289, 'ty': 376, 'angle': 14.540997562092938, 'scale': 0.952774111975895}",-0.499244734515446,False
25,27,"[3771, 2548]","{'tx': 433, 'ty': 94, 'angle': 268.82869036940116, 'scale': 0.9939390940845906}",-0.284876347253078,False
25,27,"[3547, 3012]","{'tx': 71, 'ty': 330, 'angle': 21.17811156801087, 'scale': 0.9690190141474894}",-0.368323859397452,False
25,27,"[3300, 3540]","{'tx': 199, 'ty': 360, 'angle': 97.9452410869741, 'scale': 0.9624791018393029}",-0.32758435545425,False
25,27,"[2691, 3517]","{'tx': 320, 'ty': 356, 'angle': 277.78325854209663, 'scale': 1.0349482000746797}",-0.426946373043924,False
25,27,"[2212, 3016]","{'tx': 273, 'ty': 396, 'angle': 90.72048940782679, 'scale': 0.9944240438133173}",-0.753821511673665,True
25,27,"[1991, 2724]","{'tx': 260, 'ty': 404, 'angle': 83.63781021252765, 'scale': 0.9519815469664156}",-0.477779551822734,False
25,27,"[1804, 2604]","{'tx': 335, 'ty': 332, 'angle': 270.06686501868035, 'scale': 0.9995376716535516}",-0.35982055615257,False
25,27,"[1589, 2495]","{'tx': 337, 'ty': 312, 'angle': 89.77930091655254, 'scale': 1.0420695082065783}",-0.661419899239134,True
25,27,"[1359, 2319]","{'tx': 420, 'ty': 229, 'angle': 260.0504438501589, 'scale': 1.0222865217835435}",-0.507266559976246,False
25,27,"[1192, 2042]","{'tx': 261, 'ty': 402, 'angle': 286.1310312552407, 'scale': 1.01618870809682}",-0.388764464460565,False
25,27,"[436, 1464]","{'tx': 387, 'ty': 83, 'angle': 89.86187626359398, 'scale': 1.0153410254581934}",-0.476376379816465,False
25,27,"[439, 753]","{'tx': 469, 'ty': 158, 'angle': 176.79123729148142, 'scale': 0.9519239790399635}",-0.356718779787577,False
25,27,"[959, 317]","{'tx': 61, 'ty': 224, 'angle': 268.6232527635648, 'scale': 0.9951487916348705}",-0.342941974001376,False
25,27,"[1755, 637]","{'tx': 447, 'ty': 193, 'angle': 95.04684473156199, 'scale': 0.9611844689481024}",-0.472507186796178,False
25,27,"[2212, 825]","{'tx': 340, 'ty': 52, 'angle': 359.22462997694237, 'scale': 0.9770415609817726}",-0.476026614399078,False
25,27,"[2535, 1048]","{'tx': 389, 'ty': 84, 'angle': 358.6725104110443, 'scale': 1.0062357208418764}",-0.47298799106941,False
25,27,"[2804, 1227]","{'tx': 291, 'ty': 369, 'angle': 106.31295685668873, 'scale': 0.9809402695180626}",-0.37327560719428,False
25,27,"[3120, 1382]","{'tx': 378, 'ty': 74, 'angle': 11.683670562052315, 'scale': 0.9961369956691782}",-0.442015890342705,False
25,27,"[3615, 1586]","{'tx': 406, 'ty': 94, 'angle': 10.446473907350795, 'scale': 0.9511159563125894}",-0.59579173841012,False
