anchor,target,tl_pt_patch,transformations,score,true_positive
2,3,"[2468, 2041]","{'tx': 279, 'ty': 98, 'angle': 89.92850669096086, 'scale': 1.0079710654736558}",0.639204545454545,True
2,3,"[2424, 2344]","{'tx': 69, 'ty': 605, 'angle': 184.27570591606218, 'scale': 0.997245827929328}",0.702970297029703,False
2,3,"[2439, 2728]","{'tx': 62, 'ty': 460, 'angle': 180.8293951175284, 'scale': 1.0031480199998142}",0.712556732223903,False
2,3,"[2445, 3350]","{'tx': 67, 'ty': 434, 'angle': 184.91095700762193, 'scale': 1.0258307755773644}",0.705194805194805,False
2,3,"[2003, 3610]","{'tx': 73, 'ty': 567, 'angle': 90.61172488616725, 'scale': 1.0237972748940527}",0.707974137931034,False
2,3,"[1494, 3618]","{'tx': 78, 'ty': 325, 'angle': 90.77289318209206, 'scale': 1.0397407665445688}",0.673101673101673,False
2,3,"[1021, 3497]","{'tx': 89, 'ty': 271, 'angle': 87.60084416620246, 'scale': 1.049237583311913}",0.726027397260274,False
2,3,"[471, 3450]","{'tx': 74, 'ty': 616, 'angle': 343.49614152863853, 'scale': 0.9961398623581601}",0.70304114490161,False
2,3,"[746, 2585]","{'tx': 476, 'ty': 385, 'angle': 180.80522379395825, 'scale': 0.9794097743846022}",0.837448559670782,False
2,3,"[812, 2263]","{'tx': 111, 'ty': 150, 'angle': 36.95129311204743, 'scale': 0.9555573998099673}",0.695364238410596,False
2,3,"[744, 2042]","{'tx': 484, 'ty': 218, 'angle': 190.90702033980344, 'scale': 1.0325129539769202}",0.801470588235294,False
2,3,"[700, 1784]","{'tx': 214, 'ty': 668, 'angle': 271.56745012761655, 'scale': 0.9545381045781356}",0.796725784447476,False
2,3,"[870, 1588]","{'tx': 394, 'ty': 570, 'angle': 176.37590583661773, 'scale': 0.999755331424411}",0.761538461538462,False
2,3,"[1031, 1405]","{'tx': 386, 'ty': 582, 'angle': 178.41243641566464, 'scale': 0.9997059709322278}",0.765901060070671,False
2,3,"[1105, 843]","{'tx': 61, 'ty': 479, 'angle': 358.8655668162978, 'scale': 1.0021565447966936}",0.732044198895028,False
2,3,"[1494, 501]","{'tx': 452, 'ty': 492, 'angle': 97.55188767735483, 'scale': 0.9514812652108697}",0.7875,False
2,3,"[1920, 730]","{'tx': 463, 'ty': 247, 'angle': 86.10693801343693, 'scale': 0.9878367358410697}",0.783950617283951,False
2,3,"[2403, 791]","{'tx': 480, 'ty': 447, 'angle': 90.76943182647592, 'scale': 0.9759881598570875}",0.826923076923077,False
2,3,"[2610, 1230]","{'tx': 407, 'ty': 55, 'angle': 267.6911953096273, 'scale': 0.9501076044252604}",0.755027422303473,False
2,3,"[2546, 1700]","{'tx': 339, 'ty': 92, 'angle': 269.8765162262518, 'scale': 1.0066424260905094}",0.759162303664921,False
