anchor,target,tl_pt_patch,transformations,score,true_positive
69,72,"[2852, 2550]","{'tx': 146, 'ty': 238, 'angle': 267.54437052492176, 'scale': 0.9515429442434113}",0.446153846153846,False
69,72,"[3440, 3014]","{'tx': 182, 'ty': 192, 'angle': 85.9870338384159, 'scale': 0.9961661828380927}",0.621052631578947,True
69,72,"[3365, 3533]","{'tx': 211, 'ty': 139, 'angle': 97.55525882286258, 'scale': 0.955825302395495}",0.77455919395466,False
69,72,"[3253, 4257]","{'tx': 231, 'ty': 132, 'angle': 180.28996860050313, 'scale': 0.9957566332708888}",0.673946957878315,False
69,72,"[2675, 4587]","{'tx': 134, 'ty': 220, 'angle': 123.90743234986962, 'scale': 0.9837031502967356}",0.678807947019868,False
69,72,"[2013, 4439]","{'tx': 222, 'ty': 505, 'angle': 105.03366785856862, 'scale': 0.9702127088337112}",0.636231884057971,False
69,72,"[1497, 4139]","{'tx': 515, 'ty': 197, 'angle': 211.947418179052, 'scale': 0.954039219521019}",0.664285714285714,False
69,72,"[1080, 3834]","{'tx': 505, 'ty': 187, 'angle': 27.543395197991636, 'scale': 0.9528599672658118}",0.53,False
69,72,"[1084, 3225]","{'tx': 505, 'ty': 193, 'angle': 126.13158234812087, 'scale': 1.0457136493255312}",0.670616113744076,False
69,72,"[426, 3065]","{'tx': 504, 'ty': 189, 'angle': 53.51869938824163, 'scale': 0.9562995225555476}",0.652,False
69,72,"[1562, 2550]","{'tx': 293, 'ty': 85, 'angle': 351.21733236011374, 'scale': 0.9655724683853918}",0.798969072164948,False
69,72,"[579, 2084]","{'tx': 490, 'ty': 161, 'angle': 147.5660762949755, 'scale': 1.0078102575417947}",0.548611111111111,False
69,72,"[631, 1546]","{'tx': 44, 'ty': 428, 'angle': 12.527852921285243, 'scale': 0.9845195073769086}",0.733193277310924,False
69,72,"[814, 900]","{'tx': 130, 'ty': 501, 'angle': 283.91362635037683, 'scale': 0.9914364676713299}",0.632404181184669,False
69,72,"[1436, 775]","{'tx': 492, 'ty': 158, 'angle': 283.2057739370818, 'scale': 1.0075520994694391}",0.764705882352941,False
69,72,"[2013, 986]","{'tx': 98, 'ty': 331, 'angle': 253.41314013739736, 'scale': 0.9506146763378661}",0.693227091633466,False
69,72,"[2463, 1166]","{'tx': 156, 'ty': 208, 'angle': 277.2935423175668, 'scale': 0.999758758000036}",0.737068965517241,False
69,72,"[2735, 1556]","{'tx': 382, 'ty': 74, 'angle': 85.96182680918545, 'scale': 1.0471646020342928}",0.557723577235772,True
69,72,"[2663, 2078]","{'tx': 97, 'ty': 342, 'angle': 188.74001131901505, 'scale': 0.9624725726287124}",0.640545144804089,False
69,72,"[2628, 2350]","{'tx': 273, 'ty': 70, 'angle': 88.07880692342773, 'scale': 0.9750160470938998}",0.617302052785924,True
