anchor,target,tl_pt_patch,transformations,score,true_positive
001,002,"[2701, 2040]","{'tx': 241, 'ty': 109, 'angle': 269.98019212694965, 'scale': 0.9517692093700529}",-0.3452633320926911,False
001,002,"[3111, 2500]","{'tx': 253, 'ty': 356, 'angle': 102.55696774097483, 'scale': 1.0318986597445718}",-0.3144050630771007,False
001,002,"[2675, 2751]","{'tx': 69, 'ty': 135, 'angle': 181.6234765288868, 'scale': 0.9529665953254927}",-0.35954715345919097,False
001,002,"[2432, 3053]","{'tx': 159, 'ty': 82, 'angle': 271.4376503868273, 'scale': 0.9813477124946788}",-0.4044378482944604,False
001,002,"[2185, 3546]","{'tx': 68, 'ty': 156, 'angle': 158.53436060836793, 'scale': 0.9660300791568921}",-0.39927369674290103,False
001,002,"[1696, 3527]","{'tx': 161, 'ty': 388, 'angle': 273.93548798639694, 'scale': 0.9505298470186364}",-0.4494365250226983,False
001,002,"[1296, 3273]","{'tx': 37, 'ty': 223, 'angle': 88.5650451971486, 'scale': 0.9850912441811515}",-0.43802469655545717,False
001,002,"[866, 3183]","{'tx': 93, 'ty': 110, 'angle': 91.85786303854798, 'scale': 1.0148512329904944}",-0.43638495977234765,False
001,002,"[566, 2862]","{'tx': 87, 'ty': 89, 'angle': 34.79222420454733, 'scale': 0.9519723461077954}",-0.2597487160342504,False
001,002,"[576, 2404]","{'tx': 39, 'ty': 231, 'angle': 276.1878389306113, 'scale': 0.9601748518322074}",-0.3280831639176348,False
001,002,"[914, 2041]","{'tx': 81, 'ty': 125, 'angle': 198.6084456341419, 'scale': 0.9599562129974942}",-0.5138293992817887,False
001,002,"[367, 1608]","{'tx': 59, 'ty': 336, 'angle': 312.0256307150695, 'scale': 0.9687273256583202}",-0.33115691436182043,False
001,002,"[806, 1394]","{'tx': 74, 'ty': 130, 'angle': 288.248784118439, 'scale': 0.9522734807253604}",-0.3065756105023934,False
001,002,"[947, 1009]","{'tx': 72, 'ty': 179, 'angle': 1.3449258701656253, 'scale': 1.0474780900252048}",-0.41321448254371335,False
001,002,"[1218, 567]","{'tx': 82, 'ty': 129, 'angle': 171.42935275134977, 'scale': 1.0174861539813294}",-0.4360946594010219,False
001,002,"[1696, 590]","{'tx': 86, 'ty': 142, 'angle': 272.22871928586085, 'scale': 0.9640024791968391}",-0.3842028108193128,False
001,002,"[2133, 698]","{'tx': 95, 'ty': 124, 'angle': 94.21232034818418, 'scale': 0.9582062708301896}",-0.2895180549157435,False
001,002,"[2671, 698]","{'tx': 167, 'ty': 78, 'angle': 130.4200711494642, 'scale': 0.9845893027028756}",-0.4065390833934391,False
001,002,"[2970, 1115]","{'tx': 260, 'ty': 99, 'angle': 268.4027309396249, 'scale': 0.9551928144207563}",-0.3084953872627805,False
001,002,"[2651, 1730]","{'tx': 186, 'ty': 85, 'angle': 261.5619221843843, 'scale': 0.9729309724734072}",-0.31564502762973734,False
