anchor,target,tl_pt_patch,transformations,score,true_positive
1,2,"[2701, 2040]","{'tx': 277, 'ty': 132, 'angle': 91.44350238169608, 'scale': 0.9869436153177201}",0.681270536692223,True
1,2,"[3111, 2500]","{'tx': 253, 'ty': 356, 'angle': 102.02999744143163, 'scale': 1.0347982278653125}",0.809210526315789,False
1,2,"[2675, 2751]","{'tx': 83, 'ty': 127, 'angle': 281.70088385051235, 'scale': 0.9975009528405528}",0.73093220338983,False
1,2,"[2432, 3053]","{'tx': 128, 'ty': 86, 'angle': 92.97407401021447, 'scale': 0.9730480733413174}",0.639162561576355,True
1,2,"[2185, 3546]","{'tx': 66, 'ty': 152, 'angle': 159.07263088868612, 'scale': 1.0280321594347546}",0.72737955346651,False
1,2,"[1696, 3527]","{'tx': 94, 'ty': 123, 'angle': 270.5435447225913, 'scale': 0.9519009959965864}",0.771428571428571,False
1,2,"[1296, 3273]","{'tx': 83, 'ty': 375, 'angle': 351.7668713688653, 'scale': 0.9610021356802757}",0.729613733905579,False
1,2,"[866, 3183]","{'tx': 96, 'ty': 112, 'angle': 90.83105599413074, 'scale': 0.9520595988881316}",0.731078904991948,False
1,2,"[566, 2862]","{'tx': 78, 'ty': 338, 'angle': 291.68808948761796, 'scale': 0.9829654353672741}",0.820292347377472,False
1,2,"[576, 2404]","{'tx': 82, 'ty': 122, 'angle': 96.65576584567813, 'scale': 0.9875416600645068}",0.810502283105023,False
1,2,"[914, 2041]","{'tx': 83, 'ty': 119, 'angle': 199.19594544102216, 'scale': 0.9527633276796909}",0.664835164835165,False
1,2,"[367, 1608]","{'tx': 48, 'ty': 335, 'angle': 311.50413603104494, 'scale': 0.9641144071734253}",0.784009546539379,False
1,2,"[806, 1394]","{'tx': 59, 'ty': 229, 'angle': 274.0431693840042, 'scale': 0.9878599435474905}",0.811284046692607,False
1,2,"[947, 1009]","{'tx': 73, 'ty': 179, 'angle': 2.421804744988965, 'scale': 1.0241873225709015}",0.71833084947839,False
1,2,"[1218, 567]","{'tx': 83, 'ty': 129, 'angle': 171.46525954944275, 'scale': 1.0100410718750341}",0.724820143884892,False
1,2,"[1696, 590]","{'tx': 92, 'ty': 120, 'angle': 91.92987327623656, 'scale': 0.9652887841784255}",0.786516853932584,False
1,2,"[2133, 698]","{'tx': 97, 'ty': 74, 'angle': 276.16468362380317, 'scale': 1.0033560202897827}",0.802898550724638,False
1,2,"[2671, 698]","{'tx': 77, 'ty': 116, 'angle': 217.83234287217806, 'scale': 0.9562460121038995}",0.778089887640449,False
1,2,"[2970, 1115]","{'tx': 62, 'ty': 254, 'angle': 180.69129420818075, 'scale': 1.0202319608537374}",0.773690078037904,False
1,2,"[2651, 1730]","{'tx': 322, 'ty': 126, 'angle': 92.46333579679855, 'scale': 0.9891578105616874}",0.644549763033175,True
