anchor,target,tl_pt_patch,transformations,score,true_positive
6,7,"[3048, 2422]","{'tx': 70, 'ty': 277, 'angle': 180.3847026493608, 'scale': 0.9764543561039789}",-0.379251439527131,False
6,7,"[3173, 2875]","{'tx': 498, 'ty': 207, 'angle': 18.51816143277648, 'scale': 0.9516849182087431}",-0.360300404654143,False
6,7,"[3248, 3490]","{'tx': 510, 'ty': 466, 'angle': 10.46573724338495, 'scale': 1.0290740937502005}",-0.299776978590924,False
6,7,"[3108, 4252]","{'tx': 50, 'ty': 339, 'angle': 81.28054687188781, 'scale': 0.9618353936132233}",-0.273617274244559,False
6,7,"[2338, 4143]","{'tx': 497, 'ty': 320, 'angle': 88.37489628020202, 'scale': 0.9983648562117284}",-0.718556181427817,True
6,7,"[1779, 4151]","{'tx': 90, 'ty': 111, 'angle': 89.19057531022312, 'scale': 0.9829583528564565}",-0.345712066194135,False
6,7,"[1189, 4237]","{'tx': 528, 'ty': 189, 'angle': 267.5623256687192, 'scale': 0.9806777623823814}",-0.51650548582636,False
6,7,"[663, 3959]","{'tx': 468, 'ty': 537, 'angle': 285.87611655316067, 'scale': 0.9580898162514793}",-0.288801336338329,False
6,7,"[487, 3361]","{'tx': 442, 'ty': 497, 'angle': 352.39974527013806, 'scale': 1.0471390839531054}",-0.30391446239926,False
6,7,"[494, 2840]","{'tx': 486, 'ty': 228, 'angle': 341.11681035806185, 'scale': 1.0070183950034992}",-0.435684736110945,False
6,7,"[668, 2422]","{'tx': 160, 'ty': 423, 'angle': 92.71261164951491, 'scale': 0.9666730740869874}",-0.460034857296934,False
6,7,"[792, 2102]","{'tx': 167, 'ty': 426, 'angle': 271.2872038459211, 'scale': 0.9720103047188895}",-0.526171126027311,False
6,7,"[902, 1785]","{'tx': 174, 'ty': 429, 'angle': 92.11802806115941, 'scale': 0.9582832581112422}",-0.498555280423905,False
6,7,"[1103, 1493]","{'tx': 368, 'ty': 68, 'angle': 22.723315705506028, 'scale': 0.971048630495249}",-0.373829480688997,False
6,7,"[1404, 1268]","{'tx': 369, 'ty': 68, 'angle': 23.840932177176157, 'scale': 0.9519807537099979}",-0.455981306287026,False
6,7,"[1779, 741]","{'tx': 461, 'ty': 74, 'angle': 90.80695960088558, 'scale': 0.9522029698983582}",-0.361219226607906,False
6,7,"[2408, 485]","{'tx': 514, 'ty': 248, 'angle': 359.4482608129202, 'scale': 1.0438778132098805}",-0.320064816729832,False
6,7,"[2743, 1095]","{'tx': 358, 'ty': 75, 'angle': 269.00441483749034, 'scale': 0.9976330398794417}",-0.443229923099034,False
6,7,"[2800, 1680]","{'tx': 364, 'ty': 74, 'angle': 268.94228616260136, 'scale': 0.9960741437113726}",-0.341610284900746,False
6,7,"[2923, 2051]","{'tx': 71, 'ty': 284, 'angle': 178.04366666704567, 'scale': 0.9885793027822565}",-0.369308880029636,False
