anchor,target,tl_pt_patch,transformations,score,true_positive
002,003,"[2468, 2041]","{'tx': 275, 'ty': 70, 'angle': 183.87859685828863, 'scale': 1.0003820749751364}",-0.3147687106373965,False
002,003,"[2424, 2344]","{'tx': 69, 'ty': 604, 'angle': 184.6330912563833, 'scale': 0.9876466793937911}",-0.4110415419602807,False
002,003,"[2439, 2728]","{'tx': 62, 'ty': 461, 'angle': 179.50560654885706, 'scale': 1.0049553284123058}",-0.4182718675667485,False
002,003,"[2445, 3350]","{'tx': 68, 'ty': 398, 'angle': 183.31769342307862, 'scale': 1.0462756014879178}",-0.44771920309318924,False
002,003,"[2003, 3610]","{'tx': 72, 'ty': 566, 'angle': 90.74456604811651, 'scale': 1.0291972983744477}",-0.37180496844788974,False
002,003,"[1494, 3618]","{'tx': 70, 'ty': 385, 'angle': 90.25959205629385, 'scale': 1.0414460400270842}",-0.44851392737906204,False
002,003,"[1021, 3497]","{'tx': 102, 'ty': 240, 'angle': 88.6819502354818, 'scale': 0.9818956551319766}",-0.41764803194572653,False
002,003,"[471, 3450]","{'tx': 84, 'ty': 612, 'angle': 77.85788259449814, 'scale': 0.9533209838439638}",-0.4155862396538448,False
002,003,"[746, 2585]","{'tx': 316, 'ty': 700, 'angle': 113.94490641777664, 'scale': 0.9576238102262147}",-0.28912459547403674,False
002,003,"[812, 2263]","{'tx': 108, 'ty': 146, 'angle': 36.73463029281915, 'scale': 1.017916220959478}",-0.4153775161759808,False
002,003,"[744, 2042]","{'tx': 118, 'ty': 135, 'angle': 35.250893831888156, 'scale': 0.9562538550353418}",-0.270682935182223,False
002,003,"[700, 1784]","{'tx': 213, 'ty': 667, 'angle': 273.25989089652995, 'scale': 0.9527251827937464}",-0.2695740793756964,False
002,003,"[870, 1588]","{'tx': 356, 'ty': 632, 'angle': 184.18239347067032, 'scale': 0.9528668376262566}",-0.3195070096007547,False
002,003,"[1031, 1405]","{'tx': 82, 'ty': 608, 'angle': 241.35560035300813, 'scale': 0.9697104739263182}",-0.3183079264636789,False
002,003,"[1105, 843]","{'tx': 63, 'ty': 480, 'angle': 1.2318109366550998, 'scale': 0.951061000003937}",-0.4372285232433932,False
002,003,"[1494, 501]","{'tx': 70, 'ty': 602, 'angle': 214.7671392434553, 'scale': 0.9954688605637562}",-0.2445297354935171,False
002,003,"[1920, 730]","{'tx': 124, 'ty': 115, 'angle': 267.09091635809534, 'scale': 1.002910132854428}",-0.29327162974955806,False
002,003,"[2403, 791]","{'tx': 59, 'ty': 428, 'angle': 289.8080453727972, 'scale': 1.023777375293015}",-0.2878664190843679,False
002,003,"[2610, 1230]","{'tx': 475, 'ty': 426, 'angle': 10.815590474561722, 'scale': 1.020201104365734}",-0.31919325547743715,False
002,003,"[2546, 1700]","{'tx': 64, 'ty': 438, 'angle': 185.14369733002653, 'scale': 1.0491377062068246}",-0.31170722219407826,False
