anchor,target,tl_pt_patch,transformations,score,true_positive
69,72,"[2852, 2550]","{'tx': 159, 'ty': 229, 'angle': 88.27397984077804, 'scale': 0.9855652917608563}",-0.637784356409603,False
69,72,"[3440, 3014]","{'tx': 185, 'ty': 192, 'angle': 86.69896519369786, 'scale': 0.9670418606686073}",-0.584803481931022,True
69,72,"[3365, 3533]","{'tx': 513, 'ty': 206, 'angle': 122.72957221851325, 'scale': 1.0094979689930237}",-0.318996455215649,False
69,72,"[3253, 4257]","{'tx': 229, 'ty': 131, 'angle': 180.36094185667272, 'scale': 1.038479559585741}",-0.469116274141435,False
69,72,"[2675, 4587]","{'tx': 133, 'ty': 216, 'angle': 124.67080633514274, 'scale': 1.0251821231173233}",-0.495145724099694,False
69,72,"[2013, 4439]","{'tx': 223, 'ty': 504, 'angle': 105.03385018973265, 'scale': 0.9747036413499788}",-0.528186511173374,False
69,72,"[1497, 4139]","{'tx': 494, 'ty': 168, 'angle': 32.54891029957491, 'scale': 0.9709490807941915}",-0.516284081021376,False
69,72,"[1080, 3834]","{'tx': 494, 'ty': 167, 'angle': 207.62760018127346, 'scale': 1.011537869971206}",-0.619220270710122,False
69,72,"[1084, 3225]","{'tx': 150, 'ty': 226, 'angle': 3.253372358054779, 'scale': 0.9925343143796533}",-0.471112406740368,False
69,72,"[426, 3065]","{'tx': 504, 'ty': 191, 'angle': 53.54280866503107, 'scale': 1.0039418328939913}",-0.514889146103722,False
69,72,"[1562, 2550]","{'tx': 500, 'ty': 148, 'angle': 234.43764594178367, 'scale': 0.9599394039433157}",-0.331360055080718,False
69,72,"[579, 2084]","{'tx': 512, 'ty': 203, 'angle': 327.0669673434023, 'scale': 0.9934304397509276}",-0.606925464166774,False
69,72,"[631, 1546]","{'tx': 511, 'ty': 245, 'angle': 30.61848997266503, 'scale': 0.9626424538462788}",-0.397677672334925,False
69,72,"[814, 900]","{'tx': 132, 'ty': 503, 'angle': 282.68716055327417, 'scale': 0.9604138382780785}",-0.472386575632343,False
69,72,"[1436, 775]","{'tx': 514, 'ty': 201, 'angle': 103.74339863707522, 'scale': 0.98589544986874}",-0.39617379001075,False
69,72,"[2013, 986]","{'tx': 285, 'ty': 58, 'angle': 147.50514250275202, 'scale': 0.9687926231828683}",-0.407180432574862,False
69,72,"[2463, 1166]","{'tx': 157, 'ty': 206, 'angle': 280.72249815113014, 'scale': 0.9683276240313644}",-0.384652542384563,False
69,72,"[2735, 1556]","{'tx': 381, 'ty': 75, 'angle': 85.81443934542412, 'scale': 1.0484004775047449}",-0.567799977476396,False
69,72,"[2663, 2078]","{'tx': 91, 'ty': 341, 'angle': 190.24214727060297, 'scale': 1.026670046992806}",-0.494965153631935,False
69,72,"[2628, 2350]","{'tx': 269, 'ty': 68, 'angle': 85.65748608604508, 'scale': 1.0014626893108296}",-0.525620369439719,True
