anchor,target,tl_pt_patch,transformations,score,true_positive
17,18,"[3019, 2497]","{'tx': 147, 'ty': 267, 'angle': 219.79542089151374, 'scale': 0.9527497665054587}",0.526539278131635,False
17,18,"[3072, 2876]","{'tx': 146, 'ty': 268, 'angle': 218.35826370940035, 'scale': 0.9606687979525147}",0.779166666666667,False
17,18,"[3269, 3488]","{'tx': 149, 'ty': 259, 'angle': 220.9881098985955, 'scale': 0.9552985079681806}",0.522,False
17,18,"[3239, 4332]","{'tx': 428, 'ty': 328, 'angle': 288.25684866939787, 'scale': 0.954479150634713}",0.605809128630705,False
17,18,"[2557, 4502]","{'tx': 427, 'ty': 312, 'angle': 286.35497375689425, 'scale': 0.9514834409246555}",0.572413793103448,False
17,18,"[1905, 4657]","{'tx': 418, 'ty': 397, 'angle': 89.69650695163303, 'scale': 1.0038070193456772}",0.620408163265306,True
17,18,"[1217, 4616]","{'tx': 423, 'ty': 285, 'angle': 92.12662856737471, 'scale': 1.0091636898191845}",0.484988452655889,True
17,18,"[508, 4420]","{'tx': 218, 'ty': 119, 'angle': 89.75839349031494, 'scale': 1.0169775452172167}",0.755194218608853,False
17,18,"[645, 3413]","{'tx': 433, 'ty': 327, 'angle': 176.66287630987742, 'scale': 0.9594974635422719}",0.731552162849873,False
17,18,"[688, 2892]","{'tx': 425, 'ty': 325, 'angle': 359.8157142724813, 'scale': 0.9670084202441178}",0.587002096436059,False
17,18,"[518, 2497]","{'tx': 421, 'ty': 341, 'angle': 213.87911039012087, 'scale': 0.9764714836637917}",0.743506493506493,False
17,18,"[510, 2044]","{'tx': 419, 'ty': 312, 'angle': 347.4402897923393, 'scale': 0.9533479065373466}",0.61122244488978,False
17,18,"[625, 1566]","{'tx': 447, 'ty': 245, 'angle': 183.3763639789123, 'scale': 0.9519221525892073}",0.557377049180328,False
17,18,"[757, 916]","{'tx': 432, 'ty': 247, 'angle': 7.0583303541687155, 'scale': 0.9680961720444181}",0.614661654135338,False
17,18,"[1362, 826]","{'tx': 440, 'ty': 263, 'angle': 87.1245540853374, 'scale': 1.0122390167419646}",0.680798004987531,False
17,18,"[1905, 1028]","{'tx': 418, 'ty': 315, 'angle': 259.4764777988714, 'scale': 0.9882694794634755}",0.680306905370844,False
17,18,"[2309, 1255]","{'tx': 161, 'ty': 268, 'angle': 73.67807514053071, 'scale': 0.9536264567450692}",0.634584013050571,False
17,18,"[2844, 1205]","{'tx': 413, 'ty': 312, 'angle': 201.0234797600093, 'scale': 0.9798345887508412}",0.676706827309237,False
17,18,"[2920, 1760]","{'tx': 143, 'ty': 502, 'angle': 105.17370796889733, 'scale': 0.959918730324952}",0.761421319796954,False
17,18,"[2922, 2167]","{'tx': 146, 'ty': 266, 'angle': 219.63898904279077, 'scale': 0.9774916008589375}",0.6224,False
