anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
003,004,"[4739, 1911]","{'tx': 502, 'ty': 487, 'angle': 90.7130078276096, 'scale': 0.9980390909644002}",0.7538631346578366,False,0.9046357615894038,0.7850107390534568
003,004,"[4522, 2553]","{'tx': 284, 'ty': 142, 'angle': 268.7002662924648, 'scale': 1.003244888293566}",0.6641221374045801,False,0.7791613599305596,0.7060966551278565
003,004,"[4326, 3205]","{'tx': 166, 'ty': 92, 'angle': 271.6429601605194, 'scale': 1.041333472873339}",0.662125340599455,False,0.7491380574491957,0.012995726049845899
003,004,"[3594, 3355]","{'tx': 109, 'ty': 104, 'angle': 104.9081024972393, 'scale': 0.9700326064544984}",0.7516556291390728,False,0.8401645881456363,0.7881814114933273
003,004,"[3008, 3334]","{'tx': 153, 'ty': 86, 'angle': 192.40572102410977, 'scale': 0.996965867109539}",0.6781002638522428,False,0.7564240196145725,0.7031290219684686
003,004,"[2545, 3292]","{'tx': 143, 'ty': 84, 'angle': 187.08258380251257, 'scale': 1.0283318786370292}",0.6624203821656052,False,0.7561286313500079,0.6900630486489381
003,004,"[2118, 3228]","{'tx': 152, 'ty': 89, 'angle': 180.862790874455, 'scale': 1.0265179507392612}",0.6290550070521862,False,0.7169330432132454,0.6579600866242575
003,004,"[1674, 3110]","{'tx': 437, 'ty': 249, 'angle': 215.2567536089308, 'scale': 1.0434107283696132}",0.669345579793341,False,0.7476845927150139,0.6994497678769038
003,004,"[1106, 2957]","{'tx': 105, 'ty': 222, 'angle': 89.04508594464717, 'scale': 0.963787489309862}",0.7324840764331211,False,0.8683606535113333,0.769756732294744
003,004,"[512, 2572]","{'tx': 126, 'ty': 76, 'angle': 103.43229449710489, 'scale': 1.0211823072528912}",0.7223113964686998,False,0.7895505391583109,0.7464082914318569
003,004,"[1792, 1912]","{'tx': 121, 'ty': 145, 'angle': 88.83075542087225, 'scale': 0.9962417228779408}",0.7383935151068534,False,0.8622496721733134,0.7848864871854193
003,004,"[559, 1266]","{'tx': 528, 'ty': 349, 'angle': 150.22550712474657, 'scale': 1.0108282400543047}",0.8075772681954138,False,0.9193803016167813,0.015850076353902138
003,004,"[658, 540]","{'tx': 72, 'ty': 350, 'angle': 221.69019848970896, 'scale': 0.9805492792726488}",0.7943067033976126,False,0.9183613458383633,0.8294342621101662
003,004,"[1485, 452]","{'tx': 90, 'ty': 206, 'angle': 274.08437763979833, 'scale': 0.9506548483271727}",0.6135802469135803,False,0.6831507267426563,0.6464089780384773
003,004,"[2139, 660]","{'tx': 103, 'ty': 192, 'angle': 270.4720157345724, 'scale': 0.9967942555824192}",0.7435037720033528,False,0.8318551942608942,0.7821035207391784
003,004,"[2545, 666]","{'tx': 89, 'ty': 206, 'angle': 288.7103842843203, 'scale': 0.9971733118681918}",0.81146408839779,False,0.9195198733648496,0.8542004407648274
003,004,"[2972, 599]","{'tx': 86, 'ty': 217, 'angle': 294.26077435174693, 'scale': 0.9582638208749362}",0.7422222222222222,False,0.849917211328976,0.014570659921347776
003,004,"[3462, 650]","{'tx': 493, 'ty': 483, 'angle': 178.44576891699532, 'scale': 0.9563964901802061}",0.7952249770431589,False,0.907828367042667,0.8383264147142141
003,004,"[3893, 932]","{'tx': 398, 'ty': 209, 'angle': 2.107422607560321, 'scale': 0.9526060498654682}",0.6823104693140793,False,0.7739641144458214,0.715988366425504
003,004,"[4472, 1285]","{'tx': 450, 'ty': 249, 'angle': 3.3196601737620703, 'scale': 0.9564189090974279}",0.7308377896613191,False,0.8388835437814025,0.7617922887565999
