anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
22,23,"[2418, 2521]","{'tx': 265, 'ty': 74, 'angle': 86.16291939620491, 'scale': 0.9683185784965153}",0.671280276816609,False,0.81761767556497,0.730189200506542
22,23,"[2408, 2811]","{'tx': 214, 'ty': 69, 'angle': 269.99300916264053, 'scale': 1.0424340112092336}",0.761658031088083,False,0.893855019127403,0.842339430421136
22,23,"[2514, 3247]","{'tx': 53, 'ty': 181, 'angle': 176.51020582897925, 'scale': 1.0172484805093487}",0.747474747474747,False,0.850016409583196,0.809725956821752
22,23,"[2561, 3963]","{'tx': 363, 'ty': 264, 'angle': 91.21327345094285, 'scale': 0.9515991996426351}",0.625,False,0.751170655567118,0.683307564549459
22,23,"[2172, 4546]","{'tx': 354, 'ty': 134, 'angle': 88.35410115610881, 'scale': 0.9895481928690966}",0.694736842105263,False,0.807342524183106,0.759562641117877
22,23,"[1514, 4274]","{'tx': 328, 'ty': 83, 'angle': 180.6294545788671, 'scale': 0.9759589258531841}",0.679941002949852,False,0.796502317741256,0.747225174451362
22,23,"[1006, 4083]","{'tx': 291, 'ty': 294, 'angle': 88.46987088797825, 'scale': 1.0067643092556458}",0.720730397422127,True,0.835303028534068,0.782031321114557
22,23,"[738, 3590]","{'tx': 399, 'ty': 251, 'angle': 271.05319377325543, 'scale': 0.974410101776007}",0.663487738419618,False,0.759736851484058,0.72524323612773
22,23,"[610, 3177]","{'tx': 361, 'ty': 263, 'angle': 269.4631371632168, 'scale': 0.9966182659062044}",0.710236220472441,False,0.798112905378353,0.772527822593738
22,23,"[912, 2717]","{'tx': 254, 'ty': 66, 'angle': 244.0096674323225, 'scale': 0.9501992234954765}",0.740243902439024,False,0.838695412675582,0.800869879007183
22,23,"[1015, 2521]","{'tx': 297, 'ty': 83, 'angle': 258.2197229283014, 'scale': 0.9612236100231257}",0.640699523052464,False,0.755148352712921,0.700847422423617
22,23,"[1092, 2384]","{'tx': 239, 'ty': 61, 'angle': 62.21481582856342, 'scale': 0.9519834273713575}",0.634986225895317,False,0.750679126579999,0.691000343467983
22,23,"[1170, 2271]","{'tx': 244, 'ty': 59, 'angle': 56.97866980461779, 'scale': 0.9649920821626998}",0.723243243243243,False,0.83755524521482,0.788829970564668
22,23,"[554, 1199]","{'tx': 87, 'ty': 443, 'angle': 309.87426593061855, 'scale': 0.9918344238539372}",0.737373737373737,False,0.84707717476079,0.788437386567608
22,23,"[976, 864]","{'tx': 280, 'ty': 68, 'angle': 233.42347614488037, 'scale': 0.9697059709735273}",0.720748829953198,False,0.875987039481579,0.765751050722715
22,23,"[1514, 408]","{'tx': 98, 'ty': 448, 'angle': 271.75302828724034, 'scale': 1.0495543231669675}",0.66743648960739,False,0.735542253853042,0.707335387416917
22,23,"[2246, 265]","{'tx': 38, 'ty': 92, 'angle': 272.04085640557, 'scale': 1.0174708538213653}",0.760593220338983,False,0.846001260255652,0.818531425769019
22,23,"[2491, 1176]","{'tx': 226, 'ty': 71, 'angle': 270.60515990258557, 'scale': 0.991841288511676}",0.776795580110497,False,0.894392892490556,0.852119175725581
22,23,"[2616, 1720]","{'tx': 242, 'ty': 62, 'angle': 287.26062300328255, 'scale': 0.9759752281288829}",0.7117903930131,False,0.838547586289406,0.783653910690489
22,23,"[2532, 2190]","{'tx': 296, 'ty': 79, 'angle': 263.82223423918055, 'scale': 0.9584977423774531}",0.683035714285714,False,0.799391603195244,0.748087745052781
