anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
59,61,"[3971, 2560]","{'tx': 555, 'ty': 225, 'angle': 86.0799290125417, 'scale': 0.9541243585098391}",0.554183813443073,False,0.776893196415523,0.580651836677275
59,61,"[4575, 3256]","{'tx': 352, 'ty': 578, 'angle': 77.19406501596393, 'scale': 1.0157417662697021}",0.710900473933649,False,0.839027884933319,0.738603450794997
59,61,"[4168, 3821]","{'tx': 323, 'ty': 259, 'angle': 179.00573684815856, 'scale': 1.014264140371361}",0.422145328719723,False,0.597390160752819,0.447881882724336
59,61,"[3779, 4415]","{'tx': 590, 'ty': 162, 'angle': 5.042148984298994, 'scale': 0.9803928083245423}",0.438181818181818,False,0.683918918918919,0.457270024657085
59,61,"[3099, 4616]","{'tx': 619, 'ty': 129, 'angle': 283.28262352027116, 'scale': 0.9653933781443991}",0.725034199726402,False,0.864326484402903,0.752950987982513
59,61,"[2431, 4337]","{'tx': 549, 'ty': 225, 'angle': 284.6521222898628, 'scale': 0.9787660450533564}",0.6900878293601,False,0.786924378531754,0.71860208940402
59,61,"[1934, 4091]","{'tx': 383, 'ty': 166, 'angle': 88.98601294128608, 'scale': 0.9686835596963271}",0.512096774193548,False,0.617978942069718,0.532567683884073
59,61,"[1510, 3828]","{'tx': 385, 'ty': 164, 'angle': 89.11715283488792, 'scale': 0.955617399266407}",0.309139784946236,False,0.442032192499344,0.320733176458542
59,61,"[1064, 3553]","{'tx': 388, 'ty': 160, 'angle': 89.20132984511923, 'scale': 0.9533435345975058}",0.407792207792208,False,0.497928096858578,0.00800294357369381
59,61,"[428, 3211]","{'tx': 388, 'ty': 156, 'angle': 92.79239102057633, 'scale': 0.9550720229326287}",0.5225,False,0.58316763425254,0.540392688891521
59,61,"[668, 2560]","{'tx': 428, 'ty': 454, 'angle': 194.60792607497783, 'scale': 1.0430773139897769}",0.372093023255814,False,0.444385382059801,0.381066728701562
59,61,"[861, 2050]","{'tx': 385, 'ty': 520, 'angle': 13.993828324676938, 'scale': 1.0015805193063154}",0.647058823529412,False,0.741462542463794,0.666981658830647
59,61,"[849, 1410]","{'tx': 427, 'ty': 451, 'angle': 202.1966905161564, 'scale': 1.0116045934510172}",0.467811158798283,False,0.565919892868511,0.479506481565997
59,61,"[1021, 619]","{'tx': 446, 'ty': 451, 'angle': 192.7506207728689, 'scale': 0.9767221787952531}",0.639664804469274,False,0.742046175362441,0.663393863386831
59,61,"[1823, 687]","{'tx': 424, 'ty': 101, 'angle': 270.72617441098896, 'scale': 0.9621953574402154}",0.321243523316062,False,0.360446122771582,0.00630347699470461
59,61,"[2431, 1052]","{'tx': 351, 'ty': 218, 'angle': 270.2397879623347, 'scale': 1.0092454948683904}",0.295454545454545,False,0.347797151603887,0.310083946262707
59,61,"[2834, 1321]","{'tx': 307, 'ty': 300, 'angle': 90.16922614166364, 'scale': 0.9831974281200997}",0.378698224852071,True,0.453043888626711,0.39351283743983
59,61,"[3124, 1608]","{'tx': 171, 'ty': 404, 'angle': 269.3297733653117, 'scale': 1.0072347076075976}",0.428832116788321,False,0.495801961798571,0.445233028355286
59,61,"[3347, 1895]","{'tx': 252, 'ty': 340, 'angle': 270.2448797656372, 'scale': 1.0269152088470188}",0.405253283302064,False,0.464849354375897,0.424751706447684
59,61,"[3593, 2183]","{'tx': 169, 'ty': 416, 'angle': 90.33497491864001, 'scale': 1.013715301525126}",0.469594594594595,False,0.648269611074489,0.491100067217877
