anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
8,9,"[3323, 2459]","{'tx': 580, 'ty': 373, 'angle': 7.723780083726591, 'scale': 0.97944573885255}",0.672354948805461,False,0.761781469089931,0.701070711120635
8,9,"[3127, 2867]","{'tx': 167, 'ty': 326, 'angle': 181.65494834267355, 'scale': 0.9964315892480601}",0.787067276290007,False,0.903557285007318,0.832953142846837
8,9,"[3263, 3469]","{'tx': 410, 'ty': 42, 'angle': 298.4104512417067, 'scale': 1.0200030287005122}",0.759465478841871,False,0.886328786819971,0.795095698513068
8,9,"[3057, 4088]","{'tx': 525, 'ty': 214, 'angle': 267.8721373096618, 'scale': 1.0410991464560526}",0.797163120567376,False,0.903017867289602,0.844913928392781
8,9,"[2509, 4415]","{'tx': 331, 'ty': 403, 'angle': 343.36732208431056, 'scale': 1.0324559995860578}",0.779000846740051,False,0.868458613716905,0.816468054296366
8,9,"[1874, 4331]","{'tx': 484, 'ty': 203, 'angle': 182.3993696218085, 'scale': 0.9929124058442014}",0.692401960784314,False,0.782540524501675,0.729339463965996
8,9,"[1353, 4062]","{'tx': 584, 'ty': 252, 'angle': 174.03389238386012, 'scale': 0.9851725580501656}",0.76831091180867,False,0.867263142068222,0.812628005164575
8,9,"[1061, 3579]","{'tx': 261, 'ty': 468, 'angle': 89.26920795149226, 'scale': 0.9724268196954085}",0.669446550416983,True,0.797975912629394,0.710915462305338
8,9,"[598, 3386]","{'tx': 339, 'ty': 407, 'angle': 269.47531319329835, 'scale': 1.0293547182465885}",0.731837606837607,False,0.824980574980575,0.767029043240841
8,9,"[466, 2917]","{'tx': 355, 'ty': 384, 'angle': 90.25007574763114, 'scale': 0.9610498000126352}",0.683673469387755,True,0.791378620413683,0.73051475159463
8,9,"[379, 2459]","{'tx': 172, 'ty': 281, 'angle': 358.8531045410949, 'scale': 0.9586735575707495}",0.750212404418012,False,0.874143252144309,0.797158989756158
8,9,"[659, 2065]","{'tx': 230, 'ty': 192, 'angle': 3.8200881881254545, 'scale': 0.9541367946434816}",0.72093023255814,False,0.816876585135193,0.759777397873548
8,9,"[704, 1610]","{'tx': 539, 'ty': 413, 'angle': 88.36403777573508, 'scale': 1.0233659267670332}",0.737948084054388,True,0.815277973102004,0.762220051573156
8,9,"[1356, 1747]","{'tx': 234, 'ty': 463, 'angle': 177.9958389464206, 'scale': 0.9721430622396228}",0.823390894819466,False,0.941018165507961,0.869982175520298
8,9,"[1588, 1577]","{'tx': 561, 'ty': 357, 'angle': 178.55431544150946, 'scale': 0.9634751354023755}",0.766467065868264,False,0.860621903401319,0.810690078021115
8,9,"[1874, 429]","{'tx': 532, 'ty': 481, 'angle': 180.59513774925819, 'scale': 0.9544113571008335}",0.764135702746365,False,0.873460631902328,0.796804135559064
8,9,"[2499, 534]","{'tx': 157, 'ty': 287, 'angle': 286.7511783327829, 'scale': 1.0174283292195225}",0.788332086761406,False,0.875652006763603,0.823410096398918
8,9,"[2933, 1002]","{'tx': 562, 'ty': 386, 'angle': 357.8302280941968, 'scale': 0.9955203729250249}",0.70906200317965,False,0.832822169088959,0.73685449395969
8,9,"[3327, 1404]","{'tx': 254, 'ty': 473, 'angle': 78.640635270985, 'scale': 1.0178697370223198}",0.774166666666667,False,0.875058064516129,0.809099335736996
8,9,"[3082, 2067]","{'tx': 400, 'ty': 374, 'angle': 89.31087103153462, 'scale': 1.0399977785305803}",0.785755645628257,False,0.903240010649845,0.840432161511887
