anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
10,11,"[2790, 1571]","{'tx': 304, 'ty': 549, 'angle': 357.71618366447075, 'scale': 0.9855381127724486}",0.757019438444925,False,0.883552946888168,0.835383896729109
10,11,"[2483, 1838]","{'tx': 76, 'ty': 435, 'angle': 180.9416741041315, 'scale': 1.0305450229516862}",0.739942528735632,False,0.853913688364519,0.822525265462398
10,11,"[2382, 2093]","{'tx': 128, 'ty': 223, 'angle': 181.45372409039763, 'scale': 0.994217383572922}",0.681257014590348,False,0.791110732947877,0.757850430397297
10,11,"[2065, 2123]","{'tx': 296, 'ty': 511, 'angle': 266.8387747746351, 'scale': 0.974048906199724}",0.791559000861327,False,0.901733165863438,0.863880696894068
10,11,"[1929, 2388]","{'tx': 244, 'ty': 82, 'angle': 267.3585270682894, 'scale': 0.9527062187879177}",0.755020080321285,False,0.842925129545294,0.813457182808187
10,11,"[1664, 2460]","{'tx': 243, 'ty': 68, 'angle': 275.87573875376756, 'scale': 0.9675910157376323}",0.761752136752137,False,0.862997673915395,0.839347033653206
10,11,"[1297, 2700]","{'tx': 176, 'ty': 518, 'angle': 352.1064983349147, 'scale': 1.028777082129998}",0.720720720720721,False,0.809375747428845,0.791781459245727
10,11,"[999, 2486]","{'tx': 159, 'ty': 510, 'angle': 352.2369801317901, 'scale': 0.9900707036451201}",0.697979797979798,False,0.804208282639655,0.764280454714741
10,11,"[690, 2279]","{'tx': 53, 'ty': 465, 'angle': 92.03409733535898, 'scale': 0.9938086962331942}",0.527070063694268,True,0.611104010942703,0.582705494157446
10,11,"[337, 2002]","{'tx': 307, 'ty': 94, 'angle': 88.33599217987863, 'scale': 0.9657483962637812}",0.639072847682119,False,0.716857647953249,0.696538432517642
10,11,"[907, 1572]","{'tx': 157, 'ty': 499, 'angle': 90.49948455693215, 'scale': 0.993276925812072}",0.597680642283675,True,0.667589303527653,0.654534122160897
10,11,"[1020, 1362]","{'tx': 139, 'ty': 501, 'angle': 268.95525345682984, 'scale': 0.9692099454615624}",0.718192627824019,False,0.826540653573332,0.782036548832295
10,11,"[1027, 1109]","{'tx': 145, 'ty': 122, 'angle': 272.5011333139756, 'scale': 0.9730268079520272}",0.807339449541284,False,0.909128361141481,0.862264870543862
10,11,"[1232, 977]","{'tx': 222, 'ty': 593, 'angle': 270.684959881088, 'scale': 0.9572749538392238}",0.780439121756487,False,0.859262606861748,0.840196650474727
10,11,"[1390, 728]","{'tx': 53, 'ty': 463, 'angle': 275.7079524336748, 'scale': 1.0279144168959724}",0.778625954198473,False,0.887871942670198,0.835450591892131
10,11,"[1664, 366]","{'tx': 190, 'ty': 531, 'angle': 180.73014265931963, 'scale': 0.9504006448092988}",0.687931034482759,False,0.836050156739812,0.752251448253666
10,11,"[2002, 532]","{'tx': 383, 'ty': 247, 'angle': 2.5306871948514686, 'scale': 0.9860940262133612}",0.785451197053407,False,0.913079079517219,0.867215289752646
10,11,"[2381, 585]","{'tx': 368, 'ty': 346, 'angle': 89.21680952007745, 'scale': 1.0425491782590162}",0.746130030959752,False,0.898066643382723,0.831285679538206
10,11,"[2703, 816]","{'tx': 164, 'ty': 128, 'angle': 77.27463161302141, 'scale': 0.9765331417431143}",0.687789799072643,False,0.782601944271909,0.745020993952546
10,11,"[2788, 1206]","{'tx': 267, 'ty': 564, 'angle': 90.50138735749823, 'scale': 0.9991175805138894}",0.76010101010101,False,0.886648439280018,0.843021461182073
