anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
59,61,"[3971, 2560]","{'tx': 550, 'ty': 231, 'angle': 86.37599616014569, 'scale': 0.9618561455052635}",0.558863328822733,False,0.690162544630484,0.624230268754363
59,61,"[4575, 3256]","{'tx': 269, 'ty': 543, 'angle': 65.4781922838829, 'scale': 0.9538118186228913}",0.692532942898975,False,0.785609370424597,0.763289725311758
59,61,"[4168, 3821]","{'tx': 325, 'ty': 260, 'angle': 179.1781279286877, 'scale': 0.9796818950572902}",0.447037701974865,False,0.54537305754676,0.483783396808456
59,61,"[3779, 4415]","{'tx': 531, 'ty': 240, 'angle': 7.373810924680495, 'scale': 0.9727294663728459}",0.450434782608696,False,0.616696962253337,0.50794927434833
59,61,"[3099, 4616]","{'tx': 617, 'ty': 126, 'angle': 281.79630666747227, 'scale': 1.0466320533587858}",0.738181818181818,False,0.834246575342466,0.800425457851858
59,61,"[2431, 4337]","{'tx': 548, 'ty': 228, 'angle': 284.48144506111765, 'scale': 0.9585038910699079}",0.690721649484536,False,0.811498122877063,0.759075587374082
59,61,"[1934, 4091]","{'tx': 388, 'ty': 158, 'angle': 90.23006733425481, 'scale': 0.9593023403945706}",0.468950749464668,False,0.641471248759597,0.514352322155813
59,61,"[1510, 3828]","{'tx': 384, 'ty': 166, 'angle': 88.49805367487005, 'scale': 0.9506107471819905}",0.294736842105263,False,0.555109747462828,0.330448502074731
59,61,"[1064, 3553]","{'tx': 382, 'ty': 169, 'angle': 88.63849025125077, 'scale': 0.9531696716358847}",0.430317848410758,False,0.519863759062708,0.487879399411767
59,61,"[428, 3211]","{'tx': 395, 'ty': 143, 'angle': 93.95897579892527, 'scale': 0.9591373074644375}",0.514851485148515,False,0.590813179678624,0.554252253270348
59,61,"[668, 2560]","{'tx': 429, 'ty': 455, 'angle': 194.8212047368394, 'scale': 1.0229886800963837}",0.346341463414634,False,0.377874828824161,0.366956705492078
59,61,"[861, 2050]","{'tx': 429, 'ty': 454, 'angle': 14.635359101066703, 'scale': 1.0413476259941508}",0.636363636363636,False,0.705366922234392,0.677405529429889
59,61,"[849, 1410]","{'tx': 421, 'ty': 459, 'angle': 22.32971923870652, 'scale': 1.0253275207341483}",0.476394849785408,False,0.551701252156984,0.507146603848857
59,61,"[1021, 619]","{'tx': 460, 'ty': 430, 'angle': 193.03448812028074, 'scale': 0.9779602647145302}",0.644444444444444,False,0.742596303718548,0.694604857647418
59,61,"[1823, 687]","{'tx': 423, 'ty': 103, 'angle': 270.8181749301312, 'scale': 0.9501688851014539}",0.29973474801061,False,0.402550737153784,0.338415614863753
59,61,"[2431, 1052]","{'tx': 367, 'ty': 206, 'angle': 89.60839894586869, 'scale': 1.0044068051122235}",0.288177339901478,True,0.360618249197813,0.321965013245139
59,61,"[2834, 1321]","{'tx': 307, 'ty': 301, 'angle': 90.2126642845794, 'scale': 0.9610272017206992}",0.390196078431372,True,0.550481084627159,0.432446622542116
59,61,"[3124, 1608]","{'tx': 177, 'ty': 399, 'angle': 270.4195923766739, 'scale': 1.0129228056755692}",0.426640926640927,False,0.505994271858604,0.473003717917461
59,61,"[3347, 1895]","{'tx': 220, 'ty': 372, 'angle': 91.27211442925575, 'scale': 1.0211630538897234}",0.37037037037037,False,0.432010202454966,0.403914815667404
59,61,"[3593, 2183]","{'tx': 217, 'ty': 375, 'angle': 93.94356008473781, 'scale': 0.9628573457751795}",0.490445859872611,False,0.611628286787522,0.541854367869394
