anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
10,11,"[2790, 1571]","{'tx': 386, 'ty': 322, 'angle': 352.51108295593343, 'scale': 0.9545179476922403}",0.695329087048832,False,0.825132547013858,0.0136487506049942
10,11,"[2483, 1838]","{'tx': 352, 'ty': 352, 'angle': 358.9817883120044, 'scale': 1.0429131347795402}",0.747711670480549,False,0.871555049805866,0.795290767175899
10,11,"[2382, 2093]","{'tx': 127, 'ty': 222, 'angle': 180.8243759996679, 'scale': 1.0068257113848005}",0.675706214689266,False,0.789808170217519,0.713195317302177
10,11,"[2065, 2123]","{'tx': 259, 'ty': 116, 'angle': 1.7761756878895005, 'scale': 1.0362510775996483}",0.803814713896458,False,0.9218131300251,0.846210721594447
10,11,"[1929, 2388]","{'tx': 260, 'ty': 106, 'angle': 267.599332660192, 'scale': 0.9674478098936998}",0.773684210526316,False,0.861759868421053,0.809409682033174
10,11,"[1664, 2460]","{'tx': 243, 'ty': 66, 'angle': 279.49897326328573, 'scale': 1.018778154049786}",0.765858208955224,False,0.874606996830983,0.804088412342985
10,11,"[1297, 2700]","{'tx': 178, 'ty': 520, 'angle': 352.44732223257057, 'scale': 0.9920540600657873}",0.728165938864629,False,0.846690934554117,0.0142929006454248
10,11,"[999, 2486]","{'tx': 123, 'ty': 202, 'angle': 72.69715386671373, 'scale': 0.9797733530091091}",0.688967136150235,False,0.795178986607229,0.720514899109766
10,11,"[690, 2279]","{'tx': 52, 'ty': 463, 'angle': 92.57811436993664, 'scale': 1.0138295227590348}",0.541420118343195,True,0.60666049271419,0.566084042186366
10,11,"[337, 2002]","{'tx': 50, 'ty': 471, 'angle': 271.6105278797612, 'scale': 1.0327926746795875}",0.632743362831858,False,0.704664383639056,0.012415167576815
10,11,"[907, 1572]","{'tx': 156, 'ty': 498, 'angle': 90.71807919519348, 'scale': 1.0006432439392812}",0.591536338546458,True,0.690581106547886,0.0116121632551997
10,11,"[1020, 1362]","{'tx': 187, 'ty': 516, 'angle': 90.46504986611204, 'scale': 0.985047199201804}",0.572319201995013,True,0.658167082294264,0.601963856347634
10,11,"[1027, 1109]","{'tx': 234, 'ty': 610, 'angle': 269.3189183246699, 'scale': 1.0052351917034332}",0.771255060728745,False,0.874089068825911,0.798980476371595
10,11,"[1232, 977]","{'tx': 240, 'ty': 546, 'angle': 90.75708220308874, 'scale': 1.0135143164801315}",0.653714285714286,True,0.724799070847851,0.680789892143964
10,11,"[1390, 728]","{'tx': 176, 'ty': 88, 'angle': 6.886792786817179, 'scale': 1.039500640933941}",0.773876404494382,False,0.859618392492339,0.801607547393696
10,11,"[1664, 366]","{'tx': 189, 'ty': 530, 'angle': 179.3689712622824, 'scale': 0.9817197807958815}",0.698360655737705,False,0.794410258819108,0.725541800579283
10,11,"[2002, 532]","{'tx': 394, 'ty': 249, 'angle': 358.25348260335954, 'scale': 1.0146737785223063}",0.785845588235294,False,0.894613143700387,0.825176592995761
10,11,"[2381, 585]","{'tx': 353, 'ty': 373, 'angle': 84.51554629785645, 'scale': 0.9888458494213727}",0.762422360248447,False,0.890386716189644,0.804180184893855
10,11,"[2703, 816]","{'tx': 164, 'ty': 125, 'angle': 76.91609002403597, 'scale': 0.9971499394629354}",0.688693098384728,False,0.77616972444436,0.718734579969605
10,11,"[2788, 1206]","{'tx': 68, 'ty': 470, 'angle': 175.37541483664592, 'scale': 1.0167665949257696}",0.735034347399411,False,0.852844730606286,0.775639444611746
