anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
69,72,"[2852, 2550]","{'tx': 142, 'ty': 243, 'angle': 266.48830699589735, 'scale': 0.9515424015525991}",0.472222222222222,False,0.565003011141222,0.513987023185653
69,72,"[3440, 3014]","{'tx': 187, 'ty': 192, 'angle': 87.53005825373246, 'scale': 0.9567405097980708}",0.57814871016692,True,0.656887752661279,0.624593779084252
69,72,"[3365, 3533]","{'tx': 358, 'ty': 94, 'angle': 2.704122692645491, 'scale': 0.9572045180420705}",0.740056818181818,False,0.829548441831565,0.795863069260812
69,72,"[3253, 4257]","{'tx': 510, 'ty': 198, 'angle': 306.69053883357617, 'scale': 0.9894423908636346}",0.661399548532731,False,0.820963712175066,0.704249429250652
69,72,"[2675, 4587]","{'tx': 516, 'ty': 188, 'angle': 248.63909910144338, 'scale': 0.9646837231285563}",0.697547683923706,False,0.750516545483688,0.744374507232427
69,72,"[2013, 4439]","{'tx': 507, 'ty': 200, 'angle': 32.79962696850411, 'scale': 0.9786594541671519}",0.650717703349282,False,0.791516270740648,0.704767505319223
69,72,"[1497, 4139]","{'tx': 493, 'ty': 167, 'angle': 33.07255144143565, 'scale': 1.0099461817626523}",0.643518518518519,False,0.748941347490836,0.686539486604433
69,72,"[1080, 3834]","{'tx': 512, 'ty': 200, 'angle': 207.6826866019757, 'scale': 0.9750785096160374}",0.427609427609428,False,0.486026016080661,0.462245798268766
69,72,"[1084, 3225]","{'tx': 507, 'ty': 192, 'angle': 305.8993585541265, 'scale': 0.9601959077849186}",0.653005464480874,False,0.727057630556025,0.697592575105499
69,72,"[426, 3065]","{'tx': 505, 'ty': 191, 'angle': 52.79171884798935, 'scale': 0.95543535721009}",0.650793650793651,False,0.730448082010582,0.691518913175885
69,72,"[1562, 2550]","{'tx': 134, 'ty': 277, 'angle': 279.84624848666016, 'scale': 1.0494340219201155}",0.770616113744076,False,0.885621767267303,0.831741576074038
69,72,"[579, 2084]","{'tx': 514, 'ty': 205, 'angle': 327.14336312217125, 'scale': 0.9555409971697656}",0.544117647058824,False,0.584247798902641,0.584039993538337
69,72,"[631, 1546]","{'tx': 166, 'ty': 214, 'angle': 93.29360688242465, 'scale': 0.9754720505171848}",0.690322580645161,False,0.76969765089356,0.736910930639082
69,72,"[814, 900]","{'tx': 105, 'ty': 338, 'angle': 359.47639324043945, 'scale': 0.9655630080226627}",0.715261958997722,False,0.786091471171198,0.75586922875205
69,72,"[1436, 775]","{'tx': 185, 'ty': 507, 'angle': 262.1693402567227, 'scale': 0.9953219581766931}",0.736602052451539,False,0.825226756987129,0.785620967371396
69,72,"[2013, 986]","{'tx': 592, 'ty': 333, 'angle': 277.06521652368383, 'scale': 0.9989326608275351}",0.694871794871795,False,0.775629564135311,0.750255149961205
69,72,"[2463, 1166]","{'tx': 245, 'ty': 83, 'angle': 267.26721416835073, 'scale': 0.9822797285549908}",0.73268921095008,False,0.828827357913709,0.791382464141088
69,72,"[2735, 1556]","{'tx': 382, 'ty': 75, 'angle': 85.8279737301674, 'scale': 1.0271407208997347}",0.54040404040404,True,0.691354889678912,0.587306692221813
69,72,"[2663, 2078]","{'tx': 303, 'ty': 69, 'angle': 83.89751418076436, 'scale': 0.9799462889523078}",0.628899835796388,True,0.776278383174935,0.679223234730723
69,72,"[2628, 2350]","{'tx': 274, 'ty': 68, 'angle': 90.94993653937206, 'scale': 1.0370742033336537}",0.635514018691589,False,0.713271028037383,0.683450687949118
