anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
8,9,"[3323, 2459]","{'tx': 580, 'ty': 375, 'angle': 7.791250131285165, 'scale': 0.9677634073900436}",0.675862068965517,False,0.768224998130002,0.731521632425828
8,9,"[3127, 2867]","{'tx': 188, 'ty': 283, 'angle': 186.75501133416668, 'scale': 0.9772458143759292}",0.790351399642644,False,0.913626334932818,0.876605231758836
8,9,"[3263, 3469]","{'tx': 582, 'ty': 381, 'angle': 2.646883516496863, 'scale': 0.966441657230617}",0.748563218390805,False,0.873466338259442,0.824811743974614
8,9,"[3057, 4088]","{'tx': 158, 'ty': 316, 'angle': 184.79250590633546, 'scale': 1.0136883666156407}",0.795109054857898,False,0.919266462477665,0.882239229400751
8,9,"[2509, 4415]","{'tx': 257, 'ty': 485, 'angle': 358.24519699025524, 'scale': 0.9642759282847094}",0.797418073485601,False,0.90077236017865,0.865968154056263
8,9,"[1874, 4331]","{'tx': 495, 'ty': 205, 'angle': 185.8996498176738, 'scale': 0.9676664937011641}",0.716632443531828,False,0.812527970831359,0.79125810819583
8,9,"[1353, 4062]","{'tx': 564, 'ty': 327, 'angle': 269.02371402776026, 'scale': 1.0344952569377162}",0.77407126611069,False,0.899463806050793,0.853001958711992
8,9,"[1061, 3579]","{'tx': 281, 'ty': 165, 'angle': 89.0553991587408, 'scale': 1.0365967486020164}",0.794749403341289,False,0.938898907148099,0.881899072911129
8,9,"[598, 3386]","{'tx': 341, 'ty': 408, 'angle': 269.23755744015733, 'scale': 0.9996284188140641}",0.725336322869955,False,0.808474287362652,0.788567917179758
8,9,"[466, 2917]","{'tx': 353, 'ty': 382, 'angle': 89.98715039872397, 'scale': 1.0267458120286281}",0.64974182444062,True,0.752090536609142,0.730015949996934
8,9,"[379, 2459]","{'tx': 526, 'ty': 217, 'angle': 86.54391727483689, 'scale': 0.9708939677800418}",0.762060506950123,False,0.898181788320697,0.847696947850539
8,9,"[659, 2065]","{'tx': 229, 'ty': 192, 'angle': 2.8545260593079647, 'scale': 0.968139675611887}",0.700876095118899,False,0.816686093668588,0.778223321026509
8,9,"[704, 1610]","{'tx': 540, 'ty': 413, 'angle': 90.47572153667289, 'scale': 1.038432961403514}",0.729936305732484,True,0.893542719086317,0.783938599711713
8,9,"[1356, 1747]","{'tx': 555, 'ty': 393, 'angle': 71.85255968042964, 'scale': 0.9721943952380379}",0.826560951437066,False,0.974798643197141,0.906409579111061
8,9,"[1588, 1577]","{'tx': 559, 'ty': 371, 'angle': 357.4179109242233, 'scale': 0.9617400850443807}",0.777777777777778,False,0.876796714579055,0.853718082611025
8,9,"[1874, 429]","{'tx': 554, 'ty': 426, 'angle': 181.26701905667466, 'scale': 0.9533505437681052}",0.772,False,0.87137936913896,0.836180042516305
8,9,"[2499, 534]","{'tx': 530, 'ty': 214, 'angle': 11.203231105738906, 'scale': 0.9677569425723421}",0.802951388888889,False,0.902135211676254,0.869882012066714
8,9,"[2933, 1002]","{'tx': 559, 'ty': 380, 'angle': 356.5147235181372, 'scale': 1.0405415909804665}",0.700284090909091,False,0.773246872747863,0.750201771555314
8,9,"[3327, 1404]","{'tx': 256, 'ty': 472, 'angle': 76.388973454098, 'scale': 0.9791754002270117}",0.781974248927039,False,0.909327741522462,0.856729225130814
8,9,"[3082, 2067]","{'tx': 478, 'ty': 438, 'angle': 85.86609669351603, 'scale': 0.9700325871689027}",0.770034843205575,False,0.910662639555103,0.864524849281291
