anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
044,045,"[5625, 2242]","{'tx': 127, 'ty': 500, 'angle': 342.1502353814231, 'scale': 0.9534025930565417}",0.6103603603603603,False,0.7278831626657714,0.6624020978994746
044,045,"[5112, 2945]","{'tx': 98, 'ty': 413, 'angle': 175.53143061996965, 'scale': 0.9609576514087328}",0.5909090909090908,False,0.6900826446280991,0.6303719954683654
044,045,"[4572, 3422]","{'tx': 114, 'ty': 496, 'angle': 78.7887491454548, 'scale': 0.9510944072367018}",0.6625916870415648,False,0.8141058270817861,0.7115653358479701
044,045,"[4172, 3926]","{'tx': 392, 'ty': 239, 'angle': 258.38891188795645, 'scale': 0.980622724977889}",0.7136752136752137,False,0.8110431963505427,0.7698158249505844
044,045,"[3364, 3519]","{'tx': 93, 'ty': 411, 'angle': 262.87678410316863, 'scale': 1.0431691940992733}",0.6412103746397695,False,0.7758535169909775,0.6987505799834022
044,045,"[2949, 3231]","{'tx': 87, 'ty': 406, 'angle': 95.0926182040363, 'scale': 1.0403744668778163}",0.6842105263157895,False,0.7816707466340269,0.7362155936485355
044,045,"[2673, 3092]","{'tx': 92, 'ty': 432, 'angle': 269.8321199714276, 'scale': 0.9572796554368738}",0.5835294117647059,False,0.6980193596425911,0.6343355013965972
044,045,"[2424, 2965]","{'tx': 98, 'ty': 389, 'angle': 93.51850643333069, 'scale': 1.020915081461722}",0.6129032258064516,False,0.6866464062099521,0.6637656858696158
044,045,"[2131, 2837]","{'tx': 90, 'ty': 417, 'angle': 278.5180298634589, 'scale': 1.014917777978374}",0.6608391608391608,False,0.7764231965752878,0.7122020902292743
044,045,"[1566, 2692]","{'tx': 104, 'ty': 404, 'angle': 264.154511582291, 'scale': 0.9743642279740227}",0.5138339920948616,False,0.6052635280548013,0.5620243772857492
044,045,"[659, 2242]","{'tx': 91, 'ty': 403, 'angle': 88.23432210884793, 'scale': 0.9825218135854288}",0.6257668711656441,False,0.6951635796314326,0.6712489926938696
044,045,"[1242, 1688]","{'tx': 366, 'ty': 198, 'angle': 7.8712606949648265, 'scale': 0.959542022967159}",0.6286919831223629,False,0.7157799227369382,0.6964967686147566
044,045,"[1517, 1202]","{'tx': 123, 'ty': 502, 'angle': 87.78819900593845, 'scale': 0.974679828075447}",0.6287128712871287,False,0.7019364587061115,0.6774152918723468
044,045,"[1803, 665]","{'tx': 112, 'ty': 502, 'angle': 268.58547641133185, 'scale': 1.0046534820376882}",0.6481481481481481,False,0.730539861895794,0.6983522859249197
044,045,"[2374, 474]","{'tx': 139, 'ty': 509, 'angle': 5.254815733961328, 'scale': 0.9629085709764721}",0.6593245227606461,False,0.7415597477001579,0.7178023102858897
044,045,"[2949, 613]","{'tx': 166, 'ty': 217, 'angle': 268.7015499799584, 'scale': 0.998442202615225}",0.7061538461538461,False,0.798125318390219,0.7673648847936902
044,045,"[3468, 645]","{'tx': 149, 'ty': 319, 'angle': 272.3552234357084, 'scale': 1.0160134845501727}",0.7523105360443623,False,0.8761184544499858,0.8255325945885149
044,045,"[3979, 825]","{'tx': 259, 'ty': 741, 'angle': 178.54140626842502, 'scale': 0.9523064287631322}",0.6820809248554913,False,0.779415716294329,0.7505278216747575
044,045,"[4442, 1158]","{'tx': 128, 'ty': 503, 'angle': 354.4784052877693, 'scale': 0.9853953316347428}",0.578688524590164,False,0.6602768776210446,0.6340341804026735
044,045,"[5004, 1575]","{'tx': 92, 'ty': 403, 'angle': 70.1887145448681, 'scale': 0.9974574683704581}",0.5918367346938775,False,0.685750947085421,0.6410858247357477
