anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
002,003,"[2468, 2041]","{'tx': 75, 'ty': 497, 'angle': 99.03938764959945, 'scale': 1.041017025852453}",0.7821011673151751,False,0.8812216277561609,0.015350307694640585
002,003,"[2424, 2344]","{'tx': 70, 'ty': 419, 'angle': 180.25852100844182, 'scale': 1.0076523436930762}",0.7122969837587008,False,0.8071459293767,0.7402141613684142
002,003,"[2439, 2728]","{'tx': 63, 'ty': 461, 'angle': 181.17936466265348, 'scale': 0.9820374396571051}",0.6957831325301205,False,0.7780432073120067,0.7315414331401948
002,003,"[2445, 3350]","{'tx': 74, 'ty': 332, 'angle': 188.60332114065216, 'scale': 1.035618902947093}",0.698431845597105,False,0.7881794491661986,0.7308190516260036
002,003,"[2003, 3610]","{'tx': 73, 'ty': 566, 'angle': 91.90495055817179, 'scale': 0.992524638472547}",0.7236559139784946,False,0.8566313016336641,0.7588139396201967
002,003,"[1494, 3618]","{'tx': 76, 'ty': 342, 'angle': 89.91342666249412, 'scale': 1.0395292138537153}",0.6626666666666667,False,0.7906729485669416,0.6978945478242563
002,003,"[1021, 3497]","{'tx': 105, 'ty': 231, 'angle': 88.68360352581355, 'scale': 0.9673130130994819}",0.7192224622030238,False,0.7930128187147626,0.7399806356776335
002,003,"[471, 3450]","{'tx': 83, 'ty': 611, 'angle': 78.96080798966676, 'scale': 0.9881267391622375}",0.7224025974025974,False,0.7980028692237994,0.7459585362560802
002,003,"[746, 2585]","{'tx': 493, 'ty': 474, 'angle': 265.70619784128957, 'scale': 0.9825263027556024}",0.8098159509202454,False,0.8995919273797296,0.015888440188587212
002,003,"[812, 2263]","{'tx': 110, 'ty': 151, 'angle': 36.29584221844156, 'scale': 0.9683229115852511}",0.7089151450053706,False,0.8044992095004767,0.7389794146546911
002,003,"[744, 2042]","{'tx': 475, 'ty': 410, 'angle': 171.70132869884105, 'scale': 0.9766396515685611}",0.7920094007050529,False,0.8949833356281817,0.8300320928852178
002,003,"[700, 1784]","{'tx': 411, 'ty': 556, 'angle': 180.63784469457906, 'scale': 0.9965925804144012}",0.8004778972520908,False,0.8881824320814504,0.8296238154204947
002,003,"[870, 1588]","{'tx': 56, 'ty': 449, 'angle': 321.09698318310694, 'scale': 0.9788906623749649}",0.780561122244489,False,0.8572747460523013,0.8139909478690347
002,003,"[1031, 1405]","{'tx': 385, 'ty': 583, 'angle': 178.4122710561397, 'scale': 0.9867764605519027}",0.7617360496014172,False,0.8633008562149395,0.7997588711804249
002,003,"[1105, 843]","{'tx': 63, 'ty': 461, 'angle': 359.973218549167, 'scale': 0.9771938181913956}",0.7172932330827068,False,0.8207930785868781,0.7548778136523421
002,003,"[1494, 501]","{'tx': 453, 'ty': 493, 'angle': 94.35255133654847, 'scale': 0.9522099162950185}",0.7780656303972366,False,0.8882571059787602,0.0077085225798719705
002,003,"[1920, 730]","{'tx': 463, 'ty': 248, 'angle': 87.48633165022699, 'scale': 0.9981454824139184}",0.7826426896012509,False,0.890866467927225,0.8314556115850432
002,003,"[2403, 791]","{'tx': 378, 'ty': 621, 'angle': 70.47594673715794, 'scale': 0.98862777605872}",0.8406593406593407,False,0.918547905768353,0.8658707989503484
002,003,"[2610, 1230]","{'tx': 42, 'ty': 514, 'angle': 198.616949981616, 'scale': 0.956137897998353}",0.7895545314900154,False,0.8923472651071218,0.8184433549173115
002,003,"[2546, 1700]","{'tx': 72, 'ty': 577, 'angle': 180.75106402425797, 'scale': 1.0252830366877375}",0.7576853526220615,False,0.87686203839614,0.014874853384195684
