anchor,target,tl_pt_patch,transformations,score,true_positive,disruptive_score,mean_disruptive_score
007,008,"[3483, 2047]","{'tx': 81, 'ty': 274, 'angle': 177.66645773165928, 'scale': 0.9808736834505225}",0.7107329842931938,False,0.8366945725986212,0.7478445582034936
007,008,"[3282, 2475]","{'tx': 108, 'ty': 207, 'angle': 178.1423175865643, 'scale': 0.98639505579541}",0.6857688634192932,False,0.8389239095829354,0.7205574518278677
007,008,"[3029, 2821]","{'tx': 560, 'ty': 223, 'angle': 262.51145152912216, 'scale': 1.0371469866651828}",0.75,False,0.829635499207607,0.777397910676942
007,008,"[2753, 3132]","{'tx': 575, 'ty': 241, 'angle': 258.90959804984595, 'scale': 1.0129722925075502}",0.7198879551820728,False,0.7838272501704885,0.7558752157538702
007,008,"[2451, 3547]","{'tx': 66, 'ty': 368, 'angle': 103.16348366566483, 'scale': 1.0412630921346788}",0.7917034421888791,False,0.9127942818536021,0.015540416357949251
007,008,"[1964, 3599]","{'tx': 241, 'ty': 78, 'angle': 178.5468257464051, 'scale': 0.9863509463509387}",0.7693744164332399,False,0.9283484673921549,0.8217298205709241
007,008,"[1430, 3691]","{'tx': 493, 'ty': 222, 'angle': 178.71454985129688, 'scale': 0.9541708578317861}",0.7660069848661234,False,0.8674184008475669,0.8086200501282343
007,008,"[919, 3484]","{'tx': 264, 'ty': 450, 'angle': 356.73301917672177, 'scale': 0.9541821444712888}",0.7566225165562914,False,0.9017967801299466,0.8110574210030924
007,008,"[373, 3203]","{'tx': 428, 'ty': 459, 'angle': 269.5125648555665, 'scale': 0.9631429461046022}",0.7508169934640523,False,0.897869662617087,0.7933665455493789
007,008,"[464, 2534]","{'tx': 645, 'ty': 270, 'angle': 180.4694197513019, 'scale': 0.9876998418005415}",0.754985754985755,False,0.855738902270948,0.7925896109899015
007,008,"[535, 2047]","{'tx': 309, 'ty': 460, 'angle': 270.4041502013241, 'scale': 0.9881835249683779}",0.7882978723404255,False,0.9135029680517575,0.8281668451208483
007,008,"[562, 1591]","{'tx': 596, 'ty': 414, 'angle': 284.9756547968221, 'scale': 0.9521302074235753}",0.7408585055643879,False,0.8312071038039475,0.7793423369171602
007,008,"[600, 1056]","{'tx': 445, 'ty': 466, 'angle': 270.75821503286915, 'scale': 0.9549864071472471}",0.7836312323612418,False,0.8864926466291001,0.8251492071260933
007,008,"[888, 566]","{'tx': 587, 'ty': 412, 'angle': 188.5643306249135, 'scale': 1.017511745836516}",0.8060975609756098,False,0.9116944996563446,0.8433058020884477
007,008,"[1494, 600]","{'tx': 574, 'ty': 413, 'angle': 352.1979862258801, 'scale': 1.0227205410296552}",0.7541729893778453,False,0.8435913157315368,0.7803961882980283
007,008,"[1964, 663]","{'tx': 237, 'ty': 446, 'angle': 179.21161664965737, 'scale': 1.0356987930440054}",0.7661365762394762,False,0.8554783814559007,0.8057891403731609
007,008,"[2438, 587]","{'tx': 92, 'ty': 237, 'angle': 269.7542968714931, 'scale': 0.9687688263769205}",0.7341269841269842,False,0.8239962651727358,0.76717633963427
007,008,"[3115, 462]","{'tx': 594, 'ty': 414, 'angle': 170.83374908252017, 'scale': 1.0441458738738059}",0.7098283931357254,False,0.8329949636341618,0.7412740751376857
007,008,"[3621, 843]","{'tx': 185, 'ty': 466, 'angle': 90.62129858056453, 'scale': 0.9742400575321454}",0.7546071774975751,False,0.8992979115315138,0.8045125240512175
007,008,"[3449, 1564]","{'tx': 401, 'ty': 441, 'angle': 91.65448328342974, 'scale': 1.0430803075752375}",0.780952380952381,False,0.9002829654782116,0.8300243769407044
